concept_label,canonical_name,family,assigned_record_count,first_candidate_key,last_candidate_key,evidence_inspected,reviewer,decision_rationale
reporting_and_surveillance_evidence_syntheses,"Evidence syntheses on surveillance, reporting, and hidden burden",evidence_synthesis,4,PMID:24107261,PMID:36900856,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
external_validity_generalizability_assessment,External-validity and generalizability assessment studies,evidence_synthesis,3,PMID:26743093,PMID:32775757,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
hierarchical_borrowing,Hierarchical and dynamic borrowing,evidence_synthesis,1,PMID:33669985,PMID:33669985,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
host_pathogen_metapopulation_ecology,Host-pathogen metapopulation ecology and evolution,evidence_synthesis,12,PMID:21819469,PMID:40370342,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
infectious_disease_review_and_meta_analysis,Infectious disease review and meta-analysis,evidence_synthesis,26,PMID:24568147,PMID:42022830,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
jurisdictional_scan_thematic_synthesis,Jurisdictional scan and thematic synthesis,evidence_synthesis,1,PMID:40155318,PMID:40155318,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
machine_learning_literature_synthesis,Machine-learning literature synthesis,evidence_synthesis,1,PMID:40905080,PMID:40905080,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
mixed_methods_triangulation_protocol,Mixed-methods triangulation protocol,evidence_synthesis,3,PMID:27175799,PMID:40682129,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
modelled_observed_triangulation,Modelled-versus-observed evidence triangulation,evidence_synthesis,4,PMID:26715486,PMID:39290087,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
multiple_model_stability_triangulation,Multiple-model stability triangulation,evidence_synthesis,2,PMID:34119859,PMID:41401491,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
multivariable_observational_association_models,Multivariable observational-association models,evidence_synthesis,1,PMID:40704083,PMID:40704083,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
narrative_review_ai_ml_infectious_disease_methods,Narrative review of AI/ML infectious-disease methods,evidence_synthesis,3,PMID:34969102,PMID:37284773,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
evidence_robustness_methods,Other evidence-synthesis and robustness methods,evidence_synthesis,16,PMID:22306557,PMID:42399666,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
outcome_definition_sensitivity,Outcome-definition sensitivity analysis,evidence_synthesis,5,PMID:23459950,PMID:38968067,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
qualitative_ethnographic_triangulation,Qualitative ethnographic triangulation,evidence_synthesis,1,PMID:30445453,PMID:30445453,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
review_guideline_and_contextual_methods,"Review, guideline, and contextual-methods studies",evidence_synthesis,13,PMID:21342913,PMID:41354985,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
risk_estimation_without_exposure_denominators,Risk estimation without exposure denominators,evidence_synthesis,1,PMID:24394480,PMID:24394480,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
severity_estimation_with_exposure_denominators,Severity estimation with exposure denominators,evidence_synthesis,2,PMID:20504388,PMID:20946757,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
spatial_epidemiology_methods_review,Spatial epidemiology methods review,evidence_synthesis,1,PMID:41164843,PMID:41164843,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
specification_curve_multiverse,Specification-curve and multiverse analysis,evidence_synthesis,2,PMID:36335560,PMID:38664342,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
surveillance_evidence_synthesis,Surveillance evidence syntheses and guidance,evidence_synthesis,23,PMID:28678172,PMID:42395288,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
surveillance_evidence_synthesis_review,Surveillance evidence synthesis and review,evidence_synthesis,14,PMID:23113724,PMID:41901751,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
surveillance_gap_evidence_synthesis,Surveillance-gap reviews and guidance,evidence_synthesis,18,PMID:32126610,PMID:42466862,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
systematic_review_meta_analysis,Systematic-review and meta-analysis methods,evidence_synthesis,31,PMID:24723276,PMID:42447883,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
transportability_generalizability,Transportability and generalizability methods,evidence_synthesis,66,PMID:20098724,PMID:42221294,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
vaccine_acceptance_trust_review,Trust-focused vaccine acceptance review,evidence_synthesis,1,PMID:36217424,PMID:36217424,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
ai_ml_infectious_disease_diagnosis_forecasting_reviews,AI/ML infectious-disease diagnosis and forecasting reviews,forecasting_dynamics,1,PMID:41555591,PMID:41555591,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
algorithmic_outbreak_detection_and_early_warning,Algorithmic outbreak detection and early-warning surveillance,forecasting_dynamics,8,PMID:20186274,PMID:42317814,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
applied_reproduction_number_surveillance,Applied reproduction-number estimation and transmissibility surveillance,forecasting_dynamics,23,PMID:20067745,PMID:41180546,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
