concept_label,canonical_name,family,assigned_record_count,first_candidate_key,last_candidate_key,evidence_inspected,reviewer,decision_rationale
multisource_epidemic_risk_framework,Multi-source epidemic-risk assessment framework,causal_policy,1,PMID:39224172,PMID:39224172,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
multisource_ml_risk_assessment,Multi-source machine-learning risk assessment,causal_policy,1,PMID:42092440,PMID:42092440,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
multimodal_ml_disease_diagnosis,Multimodal machine-learning disease diagnosis,causal_policy,6,PMID:37508125,PMID:41272576,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
negative_controls,Negative-control designs,causal_policy,29,PMID:23100246,PMID:42360634,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
nlp_policy_and_literature_mapping,NLP-based policy and literature mapping,causal_policy,1,PMID:40681821,PMID:40681821,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
observational_effect_estimation_studies,Observational effect-estimation studies,causal_policy,8,PMID:28692690,PMID:36400087,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
time_to_event_cohort_studies,Observational time-to-event cohort designs,causal_policy,4,PMID:37746872,PMID:41423896,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
quasi_experimental_policy_evaluation,Other quasi-experimental policy-evaluation designs,causal_policy,10,PMID:28760790,PMID:40845887,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
parametric_g_formula,Parametric g-formula and g-computation,causal_policy,69,PMID:22495733,PMID:42377359,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
policy_text_mining_evaluation,Policy text mining and quantitative evaluation,causal_policy,1,PMID:37027438,PMID:37027438,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
policy_impact_and_economic_evaluations,Policy-impact and economic evaluation studies,causal_policy,13,PMID:24524236,PMID:41344078,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
population_burden_and_control_metric_estimation,Population-burden and control-metric estimation studies,causal_policy,13,PMID:26773546,PMID:40795077,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
predictive_model_and_biomarker_development,Predictive-model and biomarker development studies,causal_policy,8,PMID:33341870,PMID:42271140,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
quantile_based_g_computation,Quantile-based g-computation for exposure mixtures,causal_policy,5,PMID:35972658,PMID:42040115,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
quasi_experimental_methods_overview,Quasi-experimental design overviews,causal_policy,3,PMID:30346524,PMID:38456774,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
randomized_controlled_trials,Randomized controlled trial designs,causal_policy,1,PMID:37923203,PMID:37923203,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
regression_discontinuity,Regression discontinuity designs,causal_policy,44,PMID:20731000,PMID:41965975,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
surveillance_risk_factor_analysis,Risk-factor analyses using surveillance data,causal_policy,19,PMID:26935205,PMID:42348569,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
causal_risk_and_intervention_studies,Risk-factor and intervention studies with reporting-bias implications,causal_policy,12,PMID:28302408,PMID:39184214,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
self_controlled_risk_interval,Self-controlled risk-interval design,causal_policy,2,PMID:38700036,PMID:38960670,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
sentinel_surveillance_causal_effect_estimation,Sentinel surveillance causal effect estimation,causal_policy,1,PMID:21993161,PMID:21993161,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
sentinel_surveillance_effectiveness_risk_evaluation,Sentinel surveillance effectiveness and risk evaluation,causal_policy,5,PMID:20167724,PMID:22377231,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
sentinel_intervention_effectiveness,Sentinel-based intervention effectiveness studies,causal_policy,9,PMID:20394710,PMID:42361069,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
sexual_health_access_intervention_programs,Sexual-health access intervention programs,causal_policy,1,PMID:25712070,PMID:25712070,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
statistical_data_fusion_for_tail_probability_prediction,Statistical data fusion for tail-probability prediction,causal_policy,1,PMID:34072055,PMID:34072055,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
statistical_data_fusion_estimation,Statistical data-fusion estimation,causal_policy,1,PMID:37982010,PMID:37982010,titles and complete available abstracts of every assigned accepted Task 5 record through dual independent readers and blind adjudication where required,task6-canonical-integrator,"Final discovery-stage design concept; semantic assignments preserve distinct estimands and identification assumptions and do not use journal, AMR, LMIC status, geography, or data availability as gates."
