query_id,named_source_id,method_label,canonical_name,family,source_role,source,query_variant,query,seed_candidate_keys,reviewer
SEARCH-20260722-LINEAGE-CAUSAL-109,NS-CAUSAL-010,causal_mediation_analysis,Causal mediation analysis,causal_policy,infectious_application,pubmed,exact_title,Does[Title] AND Partner[Title] AND Selection[Title] AND Mediate[Title] AND Relationship[Title] AND Between[Title] AND School[Title] AND Attendance[Title] AND HIV[Title] AND Herpes[Title] AND Simplex[Title] AND Virus[Title] AND 2[Title] AND Adolescent[Title] AND Girls[Title] AND Young[Title] AND Women[Title] AND South[Title] AND Africa[Title] AND Analysis[Title] AND Prevention[Title] AND Trials[Title] AND Network[Title] AND 068[Title] AND Data[Title],PMID:29847479,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-110,NS-CAUSAL-010,causal_mediation_analysis,Causal mediation analysis,causal_policy,infectious_application,pubmed,title_first_author,Relationship[Title] AND Attendance[Title] AND Adolescent[Title] AND Prevention[Title] AND Stoner[Author],PMID:29847479,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-CAUSAL-111,NS-CAUSAL-011,causal_methods_comparison_guidance,Causal-design comparison and reporting guidance,causal_policy,authoritative_candidate,pubmed,exact_title,Triangulating[Title] AND Instrumental[Title] AND Variable[Title] AND confounder[Title] AND adjustment[Title] AND difference[Title] AND methods[Title] AND comparative[Title] AND effectiveness[Title] AND research[Title] AND observational[Title] AND data[Title],PMID:41069648,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-112,NS-CAUSAL-012,clinical_early_warning_scores_and_biomarkers,Clinical early-warning scores and biomarkers,causal_policy,authoritative_candidate,pubmed,exact_title,targeted[Title] AND real[Title] AND time[Title] AND early[Title] AND warning[Title] AND score[Title] AND TREWScore[Title] AND septic[Title] AND shock[Title],PMID:26246167,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-113,NS-CAUSAL-013,clinical_early_warning_scores_and_biomarkers,Clinical early-warning scores and biomarkers,causal_policy,diagnostic,pubmed,exact_title,Early[Title] AND warning[Title] AND score[Title] AND dynamic[Title] AND marker[Title] AND severity[Title] AND prognosis[Title] AND patients[Title] AND Gram[Title] AND negative[Title] AND bacteraemia[Title] AND sepsis[Title],PMID:27071911,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-114,NS-CAUSAL-014,cluster_randomized_intervention_trials,Cluster-randomized intervention trial designs,causal_policy,infectious_application,pubmed,exact_title,impact[Title] AND removing[Title] AND financial[Title] AND incentives[Title] AND audit[Title] AND feedback[Title] AND chlamydia[Title] AND testing[Title] AND general[Title] AND practice[Title] AND cluster[Title] AND randomised[Title] AND controlled[Title] AND trial[Title] AND ACCEPt[Title] AND able[Title],PMID:34982767,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-116,NS-CAUSAL-016,comparative_policy_impact_cohort,Comparative policy-impact cohort evaluation,causal_policy,infectious_application,pubmed,exact_title,impact[Title] AND primary[Title] AND health[Title] AND care[Title] AND AIDS[Title] AND incidence[Title] AND mortality[Title] AND cohort[Title] AND study[Title] AND 3[Title] AND 4[Title] AND million[Title] AND Brazilians[Title],PMID:38991004,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-117,NS-CAUSAL-017,comparative_screening_priority_risk_assessment,Comparative screening-priority risk assessment,causal_policy,authoritative_candidate,pubmed,exact_title,Targeting[Title] AND TB[Title] AND MRSA[Title] AND Norwegian[Title] AND municipalities[Title] AND during[Title] AND refugee[Title] AND crisis[Title] AND 2015[Title] AND framework[Title] AND priority[Title] AND setting[Title] AND screening[Title],PMID:31552819,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-118,NS-CAUSAL-017,comparative_screening_priority_risk_assessment,Comparative screening-priority risk assessment,causal_policy,authoritative_candidate,pubmed,title_first_author,municipalities[Title] AND Targeting[Title] AND Norwegian[Title] AND framework[Title] AND Danielsen[Author],PMID:31552819,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-CAUSAL-119,NS-CAUSAL-018,controlled_interrupted_time_series,Controlled interrupted time series,causal_policy,guidance,pubmed,exact_title,comparative[Title] AND interrupted[Title] AND time[Title] AND series[Title] AND design[Title] AND assessment[Title] AND diagnostic[Title] AND impact[Title] AND methodological[Title] AND considerations[Title] AND example[Title] AND using[Title] AND point[Title] AND care[Title] AND C[Title] AND reactive[Title] AND protein[Title] AND testing[Title],PMID:35232491,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-120,NS-CAUSAL-019,controlled_interrupted_time_series,Controlled interrupted time series,causal_policy,infectious_application,pubmed,exact_title,Reducing[Title] AND Clostridium[Title] AND difficile[Title] AND infection[Title] AND acute[Title] AND care[Title] AND using[Title] AND improvement[Title] AND collaborative[Title],PMID:20659985,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-123,NS-CAUSAL-021,counterfactual_policy_vaccination_impact,Counterfactual policy and vaccination impact models,causal_policy,infectious_application,pubmed,exact_title,Modelling[Title] AND impact[Title] AND extended[Title] AND vaccination[Title] AND strategies[Title] AND epidemiology[Title] AND pertussis[Title],PMID:22115361,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-124,NS-CAUSAL-022,covariate_adjusted_historical_control_borrowing,Covariate-adjusted historical-control borrowing,causal_policy,authoritative_candidate,pubmed,exact_title,Dynamic[Title] AND borrowing[Title] AND historical[Title] AND controls[Title] AND adjusting[Title] AND covariates[Title] AND vaccine[Title] AND efficacy[Title] AND clinical[Title] AND trials[Title],PMID:38591424,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-125,NS-CAUSAL-023,external_synthetic_control_arms,External synthetic control arms,causal_policy,infectious_application,pubmed,exact_title,Comparative[Title] AND effectiveness[Title] AND tocilizumab[Title] AND vs[Title] AND standard[Title] AND care[Title] AND patients[Title] AND severe[Title] AND COVID[Title] AND 19[Title] AND related[Title] AND pneumonia[Title] AND retrospective[Title] AND cohort[Title] AND study[Title] AND utilizing[Title] AND registry[Title] AND data[Title] AND synthetic[Title] AND control[Title],PMID:38049729,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-127,NS-CAUSAL-025,population_size_estimation_hidden_populations,Hidden-population size estimation,causal_policy,authoritative_candidate,pubmed,exact_title,Bayesian[Title] AND approach[Title] AND synthesize[Title] AND estimates[Title] AND size[Title] AND hidden[Title] AND populations[Title] AND Anchored[Title] AND Multiplier[Title],PMID:29931067,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-128,NS-CAUSAL-026,population_size_estimation_hidden_populations,Hidden-population size estimation,causal_policy,infectious_application,pubmed,exact_title,Population[Title] AND Size[Title] AND Estimation[Title] AND Men[Title] AND Who[Title] AND Have[Title] AND Sex[Title] AND Tbilisi[Title] AND Georgia[Title] AND Multiple[Title] AND Methods[Title] AND Triangulation[Title] AND Findings[Title],PMID:26828366,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-129,NS-CAUSAL-026,population_size_estimation_hidden_populations,Hidden-population size estimation,causal_policy,infectious_application,pubmed,title_first_author,Triangulation[Title] AND Population[Title] AND Estimation[Title] AND Multiple[Title] AND Sulaberidze[Author],PMID:26828366,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-CAUSAL-130,NS-CAUSAL-027,instrumental_variables,Instrumental-variable designs,causal_policy,diagnostic,pubmed,exact_title,Physician[Title] AND s[Title] AND preference[Title] AND based[Title] AND instrumental[Title] AND variable[Title] AND analysis[Title] AND is[Title] AND it[Title] AND valid[Title] AND useful[Title] AND moderate[Title] AND sized[Title] AND study[Title],PMID:25051311,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-131,NS-CAUSAL-027,instrumental_variables,Instrumental-variable designs,causal_policy,diagnostic,pubmed,title_first_author,instrumental[Title] AND preference[Title] AND Physician[Title] AND variable[Title] AND Boef[Author],PMID:25051311,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-CAUSAL-132,NS-CAUSAL-028,instrumental_variables,Instrumental-variable designs,causal_policy,infectious_application,pubmed,exact_title,Analysis[Title] AND impact[Title] AND early[Title] AND surgery[Title] AND hospital[Title] AND mortality[Title] AND native[Title] AND valve[Title] AND endocarditis[Title] AND use[Title] AND propensity[Title] AND score[Title] AND instrumental[Title] AND variable[Title] AND methods[Title] AND adjust[Title] AND treatment[Title] AND selection[Title] AND bias[Title],PMID:20159831,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-133,NS-CAUSAL-029,integrated_public_health_intelligence_synthesis,Integrated public-health-intelligence synthesis,causal_policy,infectious_application,pubmed,exact_title,Integrating[Title] AND Global[Title] AND Public[Title] AND Health[Title] AND Intelligence[Title] AND Thematic[Title] AND Analysis[Title] AND WES[Title] AND Synthesis[Title] AND 2025[Title],PMID:42179337,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-134,NS-CAUSAL-030,interrupted_time_series,Interrupted time series and segmented regression,causal_policy,guidance,pubmed,exact_title,Modelling[Title] AND interrupted[Title] AND time[Title] AND series[Title] AND evaluate[Title] AND prevention[Title] AND control[Title] AND infection[Title] AND healthcare[Title],PMID:22335933,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-135,NS-CAUSAL-031,interrupted_time_series,Interrupted time series and segmented regression,causal_policy,infectious_application,pubmed,exact_title,Impact[Title] AND intervention[Title] AND control[Title] AND Clostridium[Title] AND difficile[Title] AND infection[Title] AND hospital[Title] AND community[Title] AND onset[Title] AND disease[Title] AND interrupted[Title] AND time[Title] AND series[Title] AND analysis[Title],PMID:19832710,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-136,NS-CAUSAL-032,intervention_impact_evaluations,Intervention impact evaluations,causal_policy,infectious_application,pubmed,exact_title,Pneumococcal[Title] AND serotypes[Title] AND children[Title] AND 4[Title] AND European[Title] AND countries[Title],PMID:20735928,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-138,NS-CAUSAL-034,difference_in_differences_event_study,Legacy difference-in-differences and event-study designs,causal_policy,authoritative_candidate,pubmed,exact_title,Relationship[Title] AND between[Title] AND changing[Title] AND malaria[Title] AND burden[Title] AND low[Title] AND birth[Title] AND weight[Title] AND sub[Title] AND Saharan[Title] AND Africa[Title] AND difference[Title] AND differences[Title] AND study[Title] AND via[Title] AND pair[Title] AND pairs[Title] AND approach[Title],PMID:34259625,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-139,NS-CAUSAL-034,difference_in_differences_event_study,Legacy difference-in-differences and event-study designs,causal_policy,authoritative_candidate,pubmed,title_first_author,Relationship[Title] AND differences[Title] AND difference[Title] AND changing[Title] AND Heng[Author],PMID:34259625,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-CAUSAL-140,NS-CAUSAL-035,difference_in_differences_event_study,Legacy difference-in-differences and event-study designs,causal_policy,infectious_application,pubmed,exact_title,Do[Title] AND parental[Title] AND involvement[Title] AND laws[Title] AND deter[Title] AND risky[Title] AND teen[Title] AND sex[Title],PMID:23892483,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-141,NS-CAUSAL-035,difference_in_differences_event_study,Legacy difference-in-differences and event-study designs,causal_policy,infectious_application,pubmed,title_first_author,involvement[Title] AND parental[Title] AND deter[Title] AND risky[Title] AND Colman[Author],PMID:23892483,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-CAUSAL-143,NS-CAUSAL-037,marginal_structural_models,Marginal structural models and inverse-probability weighting,causal_policy,authoritative_candidate,pubmed,exact_title,information[Title] AND criterion[Title] AND marginal[Title] AND structural[Title] AND models[Title],PMID:22972662,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-144,NS-CAUSAL-038,multisource_epidemic_risk_framework,Multi-source epidemic-risk assessment framework,causal_policy,authoritative_candidate,pubmed,exact_title,Big[Title] AND Data[Title] AND FRAM[Title] AND Based[Title] AND Model[Title] AND Epidemic[Title] AND Risk[Title] AND Analysis[Title] AND Infectious[Title] AND Diseases[Title],PMID:39224172,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-145,NS-CAUSAL-039,multisource_ml_risk_assessment,Multi-source machine-learning risk assessment,causal_policy,authoritative_candidate,pubmed,exact_title,Machine[Title] AND Learning[Title] AND Framework[Title] AND Meat[Title] AND Safety[Title] AND Risk[Title] AND Assessment[Title] AND Cross[Title] AND Domain[Title] AND Data[Title] AND Fusion[Title],PMID:42092440,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-146,NS-CAUSAL-040,multimodal_ml_disease_diagnosis,Multimodal machine-learning disease diagnosis,causal_policy,infectious_application,pubmed,exact_title,iCovidCare[Title] AND Intelligent[Title] AND health[Title] AND monitoring[Title] AND framework[Title] AND COVID[Title] AND 19[Title] AND using[Title] AND ensemble[Title] AND random[Title] AND forest[Title] AND edge[Title] AND networks[Title],PMID:38620813,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-147,NS-CAUSAL-041,multimodal_ml_disease_diagnosis,Multimodal machine-learning disease diagnosis,causal_policy,authoritative_candidate,pubmed,exact_title,Construction[Title] AND effectiveness[Title] AND test[Title] AND multimodal[Title] AND data[Title] AND fusion[Title] AND prediction[Title] AND model[Title] AND intracranial[Title] AND infection[Title] AND after[Title] AND severe[Title] AND craniocerebral[Title] AND injury[Title] AND children[Title] AND based[Title] AND deep[Title] AND learning[Title],PMID:41272576,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-149,NS-CAUSAL-043,negative_controls,Negative-control designs,causal_policy,infectious_application,pubmed,exact_title,Upgrading[Title] AND piped[Title] AND water[Title] AND supply[Title] AND intermittent[Title] AND continuous[Title] AND delivery[Title] AND association[Title] AND waterborne[Title] AND illness[Title] AND matched[Title] AND cohort[Title] AND study[Title] AND urban[Title] AND India[Title],PMID:26505897,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-150,NS-CAUSAL-044,nlp_policy_and_literature_mapping,NLP-based policy and literature mapping,causal_policy,infectious_application,pubmed,exact_title,Progress[Title] AND gaps[Title] AND antimicrobial[Title] AND resistance[Title] AND research[Title] AND within[Title] AND One[Title] AND Health[Title] AND sectors[Title] AND China[Title] AND systematic[Title] AND analysis[Title],PMID:40681821,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-151,NS-CAUSAL-044,nlp_policy_and_literature_mapping,NLP-based policy and literature mapping,causal_policy,infectious_application,pubmed,title_first_author,antimicrobial[Title] AND resistance[Title] AND systematic[Title] AND Progress[Title] AND Chen[Author],PMID:40681821,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-CAUSAL-152,NS-CAUSAL-045,observational_effect_estimation_studies,Observational effect-estimation studies,causal_policy,authoritative_candidate,pubmed,exact_title,Identifiability[Title] AND Estimation[Title] AND Under[Title] AND Test[Title] AND negative[Title] AND Design[Title] AND Population[Title] AND Controls[Title] AND Goal[Title] AND Identifying[Title] AND Risk[Title] AND Preventive[Title] AND Factors[Title] AND SARS[Title] AND CoV[Title] AND 2[Title] AND Infection[Title],PMID:34183531,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-153,NS-CAUSAL-046,observational_effect_estimation_studies,Observational effect-estimation studies,causal_policy,infectious_application,pubmed,exact_title,Risk[Title] AND surgical[Title] AND site[Title] AND infection[Title] AND acute[Title] AND kidney[Title] AND injury[Title] AND Clostridium[Title] AND difficile[Title] AND following[Title] AND antibiotic[Title] AND prophylaxis[Title] AND vancomycin[Title] AND plus[Title] AND beta[Title] AND lactam[Title] AND versus[Title] AND either[Title] AND drug[Title] AND alone[Title] AND national[Title] AND propensity[Title] AND score[Title] AND adjusted[Title] AND retrospective[Title] AND cohort[Title] AND study[Title],PMID:28692690,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-154,NS-CAUSAL-046,observational_effect_estimation_studies,Observational effect-estimation studies,causal_policy,infectious_application,pubmed,title_first_author,retrospective[Title] AND Clostridium[Title] AND prophylaxis[Title] AND antibiotic[Title] AND Elliman[Author],PMID:28692690,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-CAUSAL-155,NS-CAUSAL-047,time_to_event_cohort_studies,Observational time-to-event cohort designs,causal_policy,infectious_application,pubmed,exact_title,Social[Title] AND determinants[Title] AND adult[Title] AND COVID[Title] AND 19[Title] AND vaccine[Title] AND acceptance[Title] AND uptake[Title] AND Brazilian[Title] AND urban[Title] AND informal[Title] AND community[Title] AND longitudinal[Title] AND time[Title] AND event[Title] AND study[Title],PMID:38076979,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-157,NS-CAUSAL-049,quasi_experimental_policy_evaluation,Other quasi-experimental policy-evaluation designs,causal_policy,infectious_application,pubmed,exact_title,Impact[Title] AND health[Title] AND insurance[Title] AND coverage[Title] AND Helicobacter[Title] AND pylori[Title] AND gastritis[Title] AND trends[Title] AND eradication[Title] AND therapy[Title] AND Japan[Title] AND retrospective[Title] AND observational[Title] AND study[Title] AND simulation[Title] AND based[Title] AND real[Title] AND world[Title] AND data[Title],PMID:28760790,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-159,NS-CAUSAL-051,parametric_g_formula,Parametric g-formula and g-computation,causal_policy,authoritative_candidate,pubmed,exact_title,parametric[Title] AND g[Title] AND formula[Title] AND estimate[Title] AND effect[Title] AND highly[Title] AND active[Title] AND antiretroviral[Title] AND therapy[Title] AND incident[Title] AND AIDS[Title] AND death[Title],PMID:22495733,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-160,NS-CAUSAL-052,parametric_g_formula,Parametric g-formula and g-computation,causal_policy,infectious_application,pubmed,exact_title,When[Title] AND start[Title] AND antiretroviral[Title] AND therapy[Title] AND children[Title] AND aged[Title] AND 2[Title] AND 5[Title] AND years[Title] AND collaborative[Title] AND causal[Title] AND modelling[Title] AND analysis[Title] AND cohort[Title] AND studies[Title] AND southern[Title] AND Africa[Title],PMID:24260029,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-161,NS-CAUSAL-052,parametric_g_formula,Parametric g-formula and g-computation,causal_policy,infectious_application,pubmed,title_first_author,antiretroviral[Title] AND collaborative[Title] AND modelling[Title] AND children[Title] AND Schomaker[Author],PMID:24260029,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-CAUSAL-162,NS-CAUSAL-053,policy_text_mining_evaluation,Policy text mining and quantitative evaluation,causal_policy,authoritative_candidate,pubmed,exact_title,Mining[Title] AND quantitative[Title] AND evaluation[Title] AND COVID[Title] AND 19[Title] AND policy[Title] AND tools[Title] AND China[Title],PMID:37027438,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-164,NS-CAUSAL-055,policy_impact_and_economic_evaluations,Policy-impact and economic evaluation studies,causal_policy,infectious_application,pubmed,exact_title,cocoon[Title] AND immunisation[Title] AND strategy[Title] AND against[Title] AND pertussis[Title] AND infants[Title] AND does[Title] AND it[Title] AND make[Title] AND sense[Title] AND Ontario[Title],PMID:24524236,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-165,NS-CAUSAL-055,policy_impact_and_economic_evaluations,Policy-impact and economic evaluation studies,causal_policy,infectious_application,pubmed,title_first_author,immunisation[Title] AND pertussis[Title] AND strategy[Title] AND against[Title] AND Lim[Author],PMID:24524236,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-CAUSAL-166,NS-CAUSAL-056,population_burden_and_control_metric_estimation,Population-burden and control-metric estimation studies,causal_policy,authoritative_candidate,pubmed,exact_title,Age[Title] AND gender[Title] AND profiles[Title] AND HIV[Title] AND infection[Title] AND burden[Title] AND viraemia[Title] AND novel[Title] AND metrics[Title] AND epidemic[Title] AND control[Title] AND African[Title] AND populations[Title] AND high[Title] AND antiretroviral[Title] AND therapy[Title] AND coverage[Title],PMID:40795077,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-167,NS-CAUSAL-057,population_burden_and_control_metric_estimation,Population-burden and control-metric estimation studies,causal_policy,infectious_application,pubmed,exact_title,Liver[Title] AND mortality[Title] AND attributable[Title] AND chronic[Title] AND hepatitis[Title] AND C[Title] AND virus[Title] AND infection[Title] AND Denmark[Title] AND Scotland[Title] AND using[Title] AND spontaneous[Title] AND resolvers[Title] AND benchmark[Title] AND comparator[Title],PMID:26773546,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-168,NS-CAUSAL-058,predictive_model_and_biomarker_development,Predictive-model and biomarker development studies,causal_policy,authoritative_candidate,pubmed,exact_title,Neutralization[Title] AND titer[Title] AND biomarker[Title] AND antibody[Title] AND mediated[Title] AND prevention[Title] AND HIV[Title] AND 1[Title] AND acquisition[Title],PMID:35995954,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-169,NS-CAUSAL-059,predictive_model_and_biomarker_development,Predictive-model and biomarker development studies,causal_policy,infectious_application,pubmed,exact_title,Association[Title] AND Group[Title] AND B[Title] AND Streptococcus[Title] AND GBS[Title] AND Serum[Title] AND Serotype[Title] AND Specific[Title] AND Anticapsular[Title] AND Immunoglobulin[Title] AND G[Title] AND Concentration[Title] AND Risk[Title] AND Reduction[Title] AND Invasive[Title] AND Disease[Title] AND South[Title] AND African[Title] AND Infants[Title] AND Observational[Title] AND Birth[Title] AND Cohort[Title] AND Matched[Title] AND Case[Title] AND Control[Title] AND Study[Title],PMID:33341870,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-170,NS-CAUSAL-060,quantile_based_g_computation,Quantile-based g-computation for exposure mixtures,causal_policy,infectious_application,pubmed,exact_title,Associations[Title] AND between[Title] AND gastrointestinal[Title] AND infection[Title] AND urinary[Title] AND phthalate[Title] AND metabolite[Title] AND concentrations[Title] AND US[Title] AND children[Title] AND adolescents[Title] AND NHANES[Title] AND 2005[Title] AND 2016[Title],PMID:35972658,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-171,NS-CAUSAL-060,quantile_based_g_computation,Quantile-based g-computation for exposure mixtures,causal_policy,infectious_application,pubmed,title_first_author,gastrointestinal[Title] AND concentrations[Title] AND Associations[Title] AND adolescents[Title] AND Zhang[Author],PMID:35972658,task6-lineage-title-author-v3-supplement
