method_label,canonical_name,family,assigned_record_count,method_source_candidate_count,correction_candidate_count,diagnostic_candidate_count,guidance_candidate_count,implementation_candidate_count,infectious_application_candidate_count,selected_named_source_ids,selected_source_roles,attempt_outcome,notes
covariate_adjusted_historical_control_borrowing,Covariate-adjusted historical-control borrowing,causal_policy,1,1,0,0,0,0,0,NS-CAUSAL-022,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
external_synthetic_control_arms,External synthetic control arms,causal_policy,1,0,0,0,0,0,1,NS-CAUSAL-023,infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
heterogeneity_robust_staggered_did,Heterogeneity-robust staggered difference-in-differences,causal_policy,1,0,0,0,0,0,1,NS-CAUSAL-024,infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
population_size_estimation_hidden_populations,Hidden-population size estimation,causal_policy,3,2,0,0,0,0,1,NS-CAUSAL-025|NS-CAUSAL-026,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
instrumental_variables,Instrumental-variable designs,causal_policy,28,7,0,0,0,0,21,NS-CAUSAL-027|NS-CAUSAL-028,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
integrated_public_health_intelligence_synthesis,Integrated public-health-intelligence synthesis,causal_policy,1,0,0,0,0,0,1,NS-CAUSAL-029,infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
interrupted_time_series,Interrupted time series and segmented regression,causal_policy,470,6,0,1,0,0,463,NS-CAUSAL-030|NS-CAUSAL-031,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
intervention_impact_evaluations,Intervention impact evaluations,causal_policy,12,0,0,0,0,0,12,NS-CAUSAL-032|NS-CAUSAL-033,infectious_application|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
difference_in_differences_event_study,Legacy difference-in-differences and event-study designs,causal_policy,72,2,0,1,0,0,69,NS-CAUSAL-034|NS-CAUSAL-035,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
marginal_structural_models,Marginal structural models and inverse-probability weighting,causal_policy,6,6,0,0,0,0,0,NS-CAUSAL-036|NS-CAUSAL-037,authoritative_candidate|authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
multisource_epidemic_risk_framework,Multi-source epidemic-risk assessment framework,causal_policy,1,1,0,0,0,0,0,NS-CAUSAL-038,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
multisource_ml_risk_assessment,Multi-source machine-learning risk assessment,causal_policy,1,1,0,0,0,0,0,NS-CAUSAL-039,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
multimodal_ml_disease_diagnosis,Multimodal machine-learning disease diagnosis,causal_policy,6,5,0,1,0,0,0,NS-CAUSAL-040|NS-CAUSAL-041,authoritative_candidate|diagnostic,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
negative_controls,Negative-control designs,causal_policy,29,7,0,1,0,0,21,NS-CAUSAL-042|NS-CAUSAL-043,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
nlp_policy_and_literature_mapping,NLP-based policy and literature mapping,causal_policy,1,1,0,0,0,0,0,NS-CAUSAL-044,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
observational_effect_estimation_studies,Observational effect-estimation studies,causal_policy,8,3,0,0,0,0,5,NS-CAUSAL-045|NS-CAUSAL-046,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
time_to_event_cohort_studies,Observational time-to-event cohort designs,causal_policy,4,0,0,0,0,0,4,NS-CAUSAL-047|NS-CAUSAL-048,infectious_application|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
quasi_experimental_policy_evaluation,Other quasi-experimental policy-evaluation designs,causal_policy,10,0,0,0,0,0,10,NS-CAUSAL-049|NS-CAUSAL-050,infectious_application|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
parametric_g_formula,Parametric g-formula and g-computation,causal_policy,69,14,0,0,0,0,55,NS-CAUSAL-051|NS-CAUSAL-052,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
policy_text_mining_evaluation,Policy text mining and quantitative evaluation,causal_policy,1,1,0,0,0,0,0,NS-CAUSAL-053,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
policy_impact_and_economic_evaluations,Policy-impact and economic evaluation studies,causal_policy,13,1,0,0,0,0,12,NS-CAUSAL-054|NS-CAUSAL-055,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
population_burden_and_control_metric_estimation,Population-burden and control-metric estimation studies,causal_policy,13,1,0,0,1,0,11,NS-CAUSAL-056|NS-CAUSAL-057,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
predictive_model_and_biomarker_development,Predictive-model and biomarker development studies,causal_policy,8,1,0,2,0,3,2,NS-CAUSAL-058|NS-CAUSAL-059,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
quantile_based_g_computation,Quantile-based g-computation for exposure mixtures,causal_policy,5,0,0,0,0,0,5,NS-CAUSAL-060|NS-CAUSAL-061,infectious_application|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
quasi_experimental_methods_overview,Quasi-experimental design overviews,causal_policy,3,2,0,0,1,0,0,NS-CAUSAL-062|NS-CAUSAL-063,authoritative_candidate|guidance,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
randomized_controlled_trials,Randomized controlled trial designs,causal_policy,1,0,0,0,0,0,1,NS-CAUSAL-064,infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
regression_discontinuity,Regression discontinuity designs,causal_policy,44,9,1,0,0,0,34,NS-CAUSAL-065|NS-CAUSAL-066,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
surveillance_risk_factor_analysis,Risk-factor analyses using surveillance data,causal_policy,19,0,0,1,0,0,18,NS-CAUSAL-067|NS-CAUSAL-068,diagnostic|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
causal_risk_and_intervention_studies,Risk-factor and intervention studies with reporting-bias implications,causal_policy,12,2,0,1,0,0,9,NS-CAUSAL-069|NS-CAUSAL-070,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
self_controlled_risk_interval,Self-controlled risk-interval design,causal_policy,2,1,0,0,0,0,1,NS-CAUSAL-071|NS-CAUSAL-072,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
sentinel_surveillance_causal_effect_estimation,Sentinel surveillance causal effect estimation,causal_policy,1,0,0,0,0,0,1,NS-CAUSAL-073,infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
sentinel_surveillance_effectiveness_risk_evaluation,Sentinel surveillance effectiveness and risk evaluation,causal_policy,5,0,0,0,0,0,5,NS-CAUSAL-074|NS-CAUSAL-075,infectious_application|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
sentinel_intervention_effectiveness,Sentinel-based intervention effectiveness studies,causal_policy,9,0,0,0,0,0,9,NS-CAUSAL-076|NS-CAUSAL-077,infectious_application|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
sexual_health_access_intervention_programs,Sexual-health access intervention programs,causal_policy,1,0,0,0,0,0,1,NS-CAUSAL-078,infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
statistical_data_fusion_for_tail_probability_prediction,Statistical data fusion for tail-probability prediction,causal_policy,1,1,0,0,0,0,0,NS-CAUSAL-079,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
statistical_data_fusion_estimation,Statistical data-fusion estimation,causal_policy,1,1,0,0,0,0,0,NS-CAUSAL-080,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
stepped_wedge_time_series_effectiveness,Stepped-wedge and time-series effectiveness evaluation,causal_policy,1,0,0,0,0,0,1,NS-CAUSAL-081,infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
supervised_reemergence_detection,Supervised detection of disease reemergence,causal_policy,1,1,0,0,0,0,0,NS-CAUSAL-082,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
surrogate_endpoint_causal_roadmap,Surrogate-endpoint causal roadmap,causal_policy,1,1,0,0,0,0,0,NS-CAUSAL-083,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
synthetic_control,Synthetic control methods,causal_policy,30,5,1,0,0,0,24,NS-CAUSAL-084|NS-CAUSAL-085,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
target_trial_emulation,Target-trial emulation,causal_policy,136,8,1,0,3,0,124,NS-CAUSAL-086|NS-CAUSAL-087,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
targeted_learning_tmle,Targeted learning and targeted maximum-likelihood estimation,causal_policy,4,4,0,0,0,0,0,NS-CAUSAL-088|NS-CAUSAL-089,authoritative_candidate|authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
test_negative_design,Test-negative case-control design,causal_policy,13,4,0,1,0,0,8,NS-CAUSAL-090|NS-CAUSAL-091,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
test_negative_with_population_controls,Test-negative design with population controls,causal_policy,1,1,0,0,0,0,0,NS-CAUSAL-092,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
threshold_regression_change_point_models,Threshold and segmented regression change-point models,causal_policy,6,4,0,1,0,0,1,NS-CAUSAL-093|NS-CAUSAL-094,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
trial_transportability_and_hybrid_studies,Trial transportability and hybrid trial-observational studies,causal_policy,2,2,0,0,0,0,0,NS-CAUSAL-095|NS-CAUSAL-096,authoritative_candidate|authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
vaccine_effectiveness_study_design_feasibility,Vaccine-effectiveness study-design feasibility assessment,causal_policy,1,0,0,0,1,0,0,NS-CAUSAL-097,guidance,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
publication_bias_capture_recapture,Capture-recapture for publication-bias estimation,evidence_synthesis,1,1,0,0,0,0,0,NS-EVIDENCE-001,authoritative_candidate,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
causal_triangulation_across_study_designs,Causal triangulation across study designs,evidence_synthesis,4,0,0,0,1,0,3,NS-EVIDENCE-002|NS-EVIDENCE-003,guidance|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
correction_and_retraction_evidence,Correction and retraction evidence,evidence_synthesis,2,0,2,0,0,0,0,NS-EVIDENCE-004|NS-EVIDENCE-005,correction|correction,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
triangulation_cross_system,Cross-system triangulation,evidence_synthesis,7,3,0,0,0,0,4,NS-EVIDENCE-006|NS-EVIDENCE-007,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
data_source_inventory_review,Data-source inventory review,evidence_synthesis,1,0,0,0,1,0,0,NS-EVIDENCE-008,guidance,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
geometric_delaunay_triangulation_imaging,Delaunay-triangulation imaging features,evidence_synthesis,1,0,0,1,0,0,0,NS-EVIDENCE-009,diagnostic,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
denominator_population_sensitivity,Denominator and population-at-risk sensitivity,evidence_synthesis,1,0,0,0,0,0,1,NS-EVIDENCE-010,infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
evidence_synthesis_reviews,Evidence syntheses and methodological reviews,evidence_synthesis,29,5,0,4,10,0,10,NS-EVIDENCE-011|NS-EVIDENCE-012,authoritative_candidate|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
evidence_syntheses_on_burden_and_reporting,"Evidence syntheses on burden, surveillance, and reporting gaps",evidence_synthesis,7,0,0,0,0,1,6,NS-EVIDENCE-013|NS-EVIDENCE-014,implementation|infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
surveillance_and_burden_reviews,Evidence syntheses on surveillance gaps and hidden burden,evidence_synthesis,1,0,0,0,0,0,1,NS-EVIDENCE-015,infectious_application,concrete_retained_sources_preregistered,All assigned records were inspected in Step 1. A retained method-source is treated only as an authoritative candidate; retained applied seeds are concrete infectious applications. No unobserved citation or concept-label title was invented. Additional roles were selected only within the native two-digit per-family query-ID namespace.
