candidate_key,source_row_sha256,final_decision,final_proposed_record_type,final_reason_code,title,year,authors,abstract,search_ids,preliminary_families,source_url,provisional_concept_label,provisional_canonical_name,provisional_family,routing_evidence,routing_status
PMID:33110576,e85184b88cdf987a8b184f331f7eb5047e229915af1bf9047aa6ad2d53abd1d9,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Benchmarking national action plans on antimicrobial resistance in eight selected LMICs: Focus on the veterinary sector strategies.,2020,Ebiowei Samuel F Orubu; Indorica Sutradhar; Muhammad H Zaman; Veronika J Wirtz,"The WHO Global Action Plan on antimicrobial resistance (GAP) provides a global strategy for combating antimicrobial resistance. Context-specific national action plans (NAP) translate GAP to reflect local priorities. However, the process by which countries translate GAP into NAPs, and the resultant concordance, is not well-known. The aim of the paper is to evaluate the NAPs of eight selected low- and lower-middle income countries (LMICs) against GAP and each other to identify best practices with a focus on the veterinary sector. Using the WHO GAP, and the WHO Manual for designing NAPs, we performed a policy content evaluation for: Afghanistan, Bangladesh, Ethiopia, Ghana, Nepal, Nigeria, Pakistan and Uganda. NAPs were assessed as concordant with GAP if they contained ≥80% of the recommendations. Operational and monitoring and evaluation (M&E) plans were assessed as: Specific, Measurable, Assignable, and Time-bound (or SMAT). Financing, targets and legislation for antimicrobial use reduction, and medicine quality assurance mechanisms were assessed using a constructed framework. Countries were then ranked using a scoring system to identify best practices. All NAPs contained ≥80% of GAP's recommendations. Whereas Nepal's NAP was strategic, the rest were operational and uniformly SMAT; except Afghanistan's. The M&E plans were not all SMAT. Detailed costing and funding sources were included for only Ghana and Uganda. Quantitative target for antimicrobial use reduction was found only in Nepal's NAP and legislation only for Bangladesh. Ghana's and Uganda's medicine quality assurance mechanisms were the most robust. All NAPs were concordant with GAP. However, gaps exist in relation to M&E, diminishing the countries' capacity to be accountable and implement corrective action if necessary. Most lacked financing plans and targets for antimicrobial use reduction. The antimicrobial quality assurances strategies are limited in most of the NAPs assessed. A mechanism by which countries can benchmark their NAP would allow identification of specific limitations and areas of best practice.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33110576/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33136820,50e3b9f43fe732bb7da805348247fc7a1ab2eadb2d78a9f6d9ea6c3acfe49450,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Benchmarks for HIV Testing: What Is Needed to Achieve Universal Testing Coverage at U.S. Ambulatory Healthcare Facilities.,2021,Karen W Hoover; George M Khalil; Betsy L Cadwell; Charles E Rose; Philip J Peters,"Black and Hispanic men have the highest rates of HIV diagnoses. To decrease the number of U.S. men who are unaware of their HIV status, they should be tested at least once. Our objective was to estimate the increases needed in HIV testing rates at ambulatory health care visits to achieve universal coverage. We analyzed nationally representative medical record abstraction data to estimate the number of visits per person to physician offices, emergency departments, and outpatient clinics among men aged 18-39 years during 2009-2016, and the percentage of visits with an HIV test. We calculated the increase in the percentage of visits with an HIV test needed to achieve universal testing coverage of men by age 39 years. Men had a mean of 75.3 million ambulatory visits per year and 1.67 visits per person. An HIV test was performed at 0.9% of the ambulatory visits made by white men, 2.5% by black men, and 2.4% by Hispanic men. A 3-fold increase in the percentage of visits with an HIV test would result in coverage of 46.2% of white, 100% of black, and 100% of Hispanic men; an 11-fold increase would be needed to result in coverage of 100% of white men. HIV testing rates of men at ambulatory health care visits were too low to provide HIV testing coverage of all men by aged 39 years. A 3-fold increase in the percentage of visits with an HIV test would result in universal testing coverage of black and Hispanic men by age 39 years.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33136820/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33191774,6a852d84d2135d9e23bf973e3590863674055fe7af0559a38c906a94198ca400,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Individualized Adherence Benchmarks for HIV Pre-Exposure Prophylaxis.,2021,Mustafa E Ibrahim; Jose R Castillo-Mancilla; Jenna Yager; Kristina M Brooks; Lane Bushman; Laura Saba; Jennifer J Kiser; Samantha MaWhinney; Peter L Anderson,"Tenofovir diphosphate (TFV-DP) concentrations measured with dried blood spots (DBS) can be used to classify adherence to emtricitabine/tenofovir disoproxil fumarate (F/TDF) for HIV pre-exposure prophylaxis (PrEP). A TFV-DP of 700 fmol/punch was previously associated with high PrEP efficacy, and was estimated to represent ≥4 doses/week on average. However, interindividual variability in TFV-DP concentrations may lead to adherence misclassification and decrease the precision of adherence-efficacy relationships. The purpose of this analysis was to evaluate sources of TFV-DP variability to improve the precision of TFV-DP for adherence assessments by incorporating individual characteristics. Data and samples from a 36-week study of TFV-DP in DBS, collected biweekly, among 48 HIV-negative volunteers (25 Females/26 Caucasian/10 African American/14 Hispanic) receiving F/TDF at 33%, 67%, and 100% of daily dosing under directly observed therapy were used for analysis. The simplest pharmacokinetic model to describe TFV-DP accumulation with acceptable performance was a one-compartment constant input model. Covariates, including laboratory values and demographics were ranked in importance of their association with post hoc pharmacokinetic (PK) parameters using random forest analyses. Weight and platelet count were included in the final model and simulations were conducted to generate benchmarks for <2, 2-3, 4-5, and 6-7 doses/week. Based on these simulations, the previously established protective TFV-DP concentration of ≥700 fmol/punch was observed in those taking 2-3 (in individuals ≤110 kg) and ≥4 (in individuals >110 kg) doses/week, amounting to a much lower rate of misspecification (17% vs. 30%) with this individualized model versus previous interpretations. Incorporating body weight and platelet count improved the precision of TFV-DP concentrations for adherence assessments. Previous benchmarks were conservative, indicating that the pharmacological forgiveness of F/TDF may be higher than currently recognized and supports continued investigation of intermittent PrEP dosing regimens. Clinical Trial Registration number, NCT02022657.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33191774/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33271875,3431da034c7090b48a4c6d213ec880dc36c208588dcf2063270c3adb58f0b97c,include_diagnostic_or_correction_lead,reproducibility,I_DIAGNOSTIC_CORRECTION,Benchmarking Long-Read Assemblers for Genomic Analyses of Bacterial Pathogens Using Oxford Nanopore Sequencing.,2020,Zhao Chen; David L Erickson; Jianghong Meng,"Oxford Nanopore sequencing can be used to achieve complete bacterial genomes. However, the error rates of Oxford Nanopore long reads are greater compared to Illumina short reads. Long-read assemblers using a variety of assembly algorithms have been developed to overcome this deficiency, which have not been benchmarked for genomic analyses of bacterial pathogens using Oxford Nanopore long reads. In this study, long-read assemblers, namely Canu, Flye, Miniasm/Racon, Raven, Redbean, and Shasta, were thus benchmarked using Oxford Nanopore long reads of bacterial pathogens. Ten species were tested for mediocre- and low-quality simulated reads, and 10 species were tested for real reads. Raven was the most robust assembler, obtaining complete and accurate genomes. All Miniasm/Racon and Raven assemblies of mediocre-quality reads provided accurate antimicrobial resistance (AMR) profiles, while the Raven assembly of Klebsiella variicola with low-quality reads was the only assembly with an accurate AMR profile among all assemblers and species. All assemblers functioned well for predicting virulence genes using mediocre-quality and real reads, whereas only the Raven assemblies of low-quality reads had accurate numbers of virulence genes. Regarding multilocus sequence typing (MLST), Miniasm/Racon was the most effective assembler for mediocre-quality reads, while only the Raven assemblies of Escherichia coli O157:H7 and K. variicola with low-quality reads showed positive MLST results. Miniasm/Racon and Raven were the best performers for MLST using real reads. The Miniasm/Racon and Raven assemblies showed accurate phylogenetic inference. For the pan-genome analyses, Raven was the strongest assembler for simulated reads, whereas Miniasm/Racon and Raven performed the best for real reads. Overall, the most robust and accurate assembler was Raven, closely followed by Miniasm/Racon.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33271875/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33341870,e11207f7339fc4833fd7b4b8ad11e9afd3b2833a468447043cbf7c1362659dec,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"Association of Group B Streptococcus (GBS) Serum Serotype-Specific Anticapsular Immunoglobulin G Concentration and Risk Reduction for Invasive GBS Disease in South African Infants: An Observational Birth-Cohort, Matched Case-Control Study.",2021,Shabir A Madhi; Alane Izu; Gaurav Kwatra; Stephanie Jones; Ziyaad Dangor; Jeanette Wadula; Andrew Moultrie; Yasmin Adam; Wenji Pu; Ouzama Henry; Carmen Briner; Clare L Cutland,"Licensure of a group B Streptococcus (GBS) polysaccharide-protein conjugate vaccine for protecting infants against invasive GBS disease (IGbsD) will likely need to be based on demonstrating vaccine safety in pregnant women, and benchmarking immunogenicity against a serological threshold associated with risk reduction of IGbsD. We investigated the association between naturally derived GBS serotype Ia and III IgG and risk reduction of IGbsD in infants ≤90 days of age. In a matched case-control study, IGbsD cases were identified from a cohort of 38 233 mother-newborn dyads. Mothers colonized vaginally with serotype Ia or III at birth and their healthy infants were eligible as matched controls. GBS serotype-specific anticapsular immunoglobulin G (IgG) was measured on maternal and cord blood/infant sera by multiplex Luminex assay, and the IgG threshold associated with 90% risk reduction of IGbsD was derived by estimating absolute disease risk. In infants born at ≥34 weeks' gestational age, cord-blood IgG geometric mean concentrations (GMCs) were lower in cases than controls for serotypes Ia (0.05 vs 0.50 µg/mL; P = .004) and III (0.20 vs 0.38 µg/mL; P = .078). Cord-blood IgG concentrations ≥1.04 and ≥1.53 µg/mL were associated with 90% risk reduction of serotype Ia and III IGbsD, respectively. The maternal sera IgG threshold associated with 90% risk reduction was ≥2.31 µg/mL and ≥3.41 µg/mL for serotypes Ia and III, respectively. The threshold associated with a reduced risk for serotype Ia and III IGbsD identified on infant sera supports the case for licensure of a GBS polysaccharide-protein conjugate vaccine based on an immunogenicity evaluation benchmarked against the defined thresholds. NCT02215226.",SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33341870/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33341883,9956ee88f72bdb501fdc2261291d1f64731a66aa025c78cc26305317f9ae4b85,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Tenofovir Diphosphate Concentrations in Dried Blood Spots From Pregnant and Postpartum Adolescent and Young Women Receiving Daily Observed Pre-exposure Prophylaxis in Sub-Saharan Africa.,2021,Lynda Stranix-Chibanda; Peter L Anderson; Deborah Kacanek; Sybil Hosek; Sharon Huang; Teacler G Nematadzira; Frank Taulo; Violet Korutaro; Clemensia Nakabiito; Maysebole Masenya; Kathryn Lypen; Emily Brown; Mustafa E Ibrahim; Jenna Yager; Lubbe Wiesner; Benjamin Johnston; K Rivet Amico; James F Rooney; Nahida Chakhtoura; Hans M L Spiegel; Benjamin H Chi; IMPAACT 2009 Team,"Intracellular tenofovir diphosphate (TFV-DP) concentration in dried blood spots (DBSs) is used to monitor cumulative pre-exposure prophylaxis (PrEP) adherence. We evaluated TFV-DP in DBSs following daily oral PrEP (emtricitabine 200 mg/tenofovir diphosphate 300 mg) among pregnant and postpartum adolescent girls and young women (AGYW). Directly observed PrEP was administered for 12 weeks in a pregnancy (14-24 weeks' gestation, n = 20) and postpartum (6-12 weeks postpartum, n = 20) group of AGYW aged 16-24 years in sub-Saharan Africa. Weekly DBS TFV-DP was measured by validated liquid chromatography-tandem mass spectrometry assay. Week 12 TFV-DP distributions were compared between groups with Wilcoxon test. Population pharmacokinetic models were fit to estimate steady-state concentrations and create benchmarks for adherence categories. Baseline correlates of TFV-DP were evaluated. Median age was 20 (IQR, 19-22) years. Of 3360 doses, 3352 (>99%) were directly observed. TFV-DP median (IQR) half-life was 10 (7-12) days in pregnancy and 17 (14-21) days postpartum, with steady state achieved by 5 and 8 weeks, respectively. Observed median (IQR) steady-state TFV-DP was 965 fmol/punch (691-1166) in pregnancy versus 1406 fmol/punch (1053-1859) postpartum (P = .006). Modeled median steady-state TFV-DP was 881 fmol/punch (667-1105) in pregnancy versus 1438 fmol/punch (1178-1919) postpartum. In pooled analysis, baseline creatinine clearance was associated with observed TFV-DP concentrations. TFV-DP in African AGYW was approximately one-third lower in pregnancy than postpartum. These Population-specific benchmarks can be used to guide PrEP adherence support in pregnant/postpartum African women. NCT03386578.",SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33341883/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33354790,48531eba292100bbf4adbb4ffdb28bd58999ffa77a10ff98f4f469efc654bcdc,include_diagnostic_or_correction_lead,reproducibility,I_DIAGNOSTIC_CORRECTION,Toward data-efficient learning: A benchmark for COVID-19 CT lung and infection segmentation.,2021,Jun Ma; Yixin Wang; Xingle An; Cheng Ge; Ziqi Yu; Jianan Chen; Qiongjie Zhu; Guoqiang Dong; Jian He; Zhiqiang He; Tianjia Cao; Yuntao Zhu; Ziwei Nie; Xiaoping Yang,"Accurate segmentation of lung and infection in COVID-19 computed tomography (CT) scans plays an important role in the quantitative management of patients. Most of the existing studies are based on large and private annotated datasets that are impractical to obtain from a single institution, especially when radiologists are busy fighting the coronavirus disease. Furthermore, it is hard to compare current COVID-19 CT segmentation methods as they are developed on different datasets, trained in different settings, and evaluated with different metrics. To promote the development of data-efficient deep learning methods, in this paper, we built three benchmarks for lung and infection segmentation based on 70 annotated COVID-19 cases, which contain current active research areas, for example, few-shot learning, domain generalization, and knowledge transfer. For a fair comparison among different segmentation methods, we also provide standard training, validation and testing splits, evaluation metrics and, the corresponding code. Based on the state-of-the-art network, we provide more than 40 pretrained baseline models, which not only serve as out-of-the-box segmentation tools but also save computational time for researchers who are interested in COVID-19 lung and infection segmentation. We achieve average dice similarity coefficient (DSC) scores of 97.3%, 97.7%, and 67.3% and average normalized surface dice (NSD) scores of 90.6%, 91.4%, and 70.0% for left lung, right lung, and infection, respectively. To the best of our knowledge, this work presents the first data-efficient learning benchmark for medical image segmentation, and the largest number of pretrained models up to now. All these resources are publicly available, and our work lays the foundation for promoting the development of deep learning methods for efficient COVID-19 CT segmentation with limited data.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33354790/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33509233,82ab49b10891a785a89fd38a040e8792c7a02b97b831a442335820d910defcfe,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Utilisation of the 2019 IWGDF diabetic foot infection guidelines to benchmark practice and improve the delivery of care in persons with diabetic foot infections.,2021,Matthew Malone; Adriaan Erasmus; Saskia Schwarzer; Namson S Lau; Mehtab Ahmad; Hugh G Dickson,"To utilise the 2019 International Working Group on the Diabetic Foot (IWGDF) - diabetic foot infection (DFI) guidelines as an audit tool for clinical practice in patients with diabetes attending a High-Risk Foot Service. Data from 93 consecutive patients were collected over a 19-month period in patients attending a High-Risk Foot Service. The diagnosis and management of each patient in the sample were compared against the 2019 IWGDF DFI guidelines, grouped into four categories: Diagnosis, Microbiology, Treatment of soft tissue infection, and Surgical treatment and osteomyelitis. Deficits in performance were recorded using the recommendations as a benchmark standard. There were 109 DFI events. Nineteen (63%) of the recommendations were met, 7 (24%) were partially met, and four (13%) recommendations were not met. Fourteen of the sample had no documented requests for full blood counts. Tissue was obtained for culture in 32 (29%) of the sample. No percutaneous bone biopsies were performed. Only 13 (28%) patients had intraoperative bone specimens sent for culture and sensitivities, with no bone specimens sent for histopathology. Modification of antibiotic therapy following available culture results was low, occurring in 12 out of 63 possible occasions (19%). The duration of antibiotic regimens in PEDIS 2 infections and osteomyelitis was greater than that recommended. Utilising the IWGDF DFI guidelines to benchmark clinical practice is a useful tool to identify gaps in clinical performance or service delivery and may help to improve patient care.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33509233/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33564871,99eb0320bf157f7cf9a00fabd649f9fc14e37bc2339d6d3f49300c4a7de6fc20,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,Impact of a clinical decision rule on antibiotic prescription for children with suspected lower respiratory tract infections presenting to European emergency departments: a simulation study based on routine data.,2021,Nienke N Hagedoorn; Josephine H L Wagenaar; Daan Nieboer; David Bath; Ulrich Von Both; Enitan D Carrol; Irini Eleftheriou; Marieke Emonts; Michiel Van Der Flier; Ronald De Groot; Jethro Herberg; Benno Kohlmaier; Michael Levin; Emma Lim; Ian Maconochie; Federico Martinon-Torres; Ruud Nijman; Marko Pokorn; Irene Rivero Calle; Maria Tsolia; Shunmay Yeung; Dace Zavadska; Werner Zenz; Clementien L Vermont; Rianne Oostenbrink; Henriëtte A Moll; PERFORM consortium,"Discriminating viral from bacterial lower respiratory tract infections (LRTIs) in children is challenging thus commonly resulting in antibiotic overuse. The Feverkidstool, a validated clinical decision rule including clinical symptoms and C-reactive protein, safely reduced antibiotic use in children at low/intermediate risk for bacterial LRTIs in a multicentre trial at emergency departments (EDs) in the Netherlands. Using routine data from an observational study, we simulated the impact of the Feverkidstool on antibiotic prescriptions compared with observed antibiotic prescriptions in children with suspected LRTIs at 12 EDs in eight European countries. We selected febrile children aged 1 month to 5 years with respiratory symptoms and excluded upper respiratory tract infections. Using the Feverkidstool, we calculated individual risks for bacterial LRTI retrospectively. We simulated antibiotic prescription rates under different scenarios: (1) applying effect estimates on antibiotic prescription from the trial; and (2) varying both usage (50%-100%) and compliance (70%-100%) with the Feverkidstool's advice to withhold antibiotics in children at low/intermediate risk for bacterial LRTI (≤10%). Of 4938 children, 4209 (85.2%) were at low/intermediate risk for bacterial LRTI. Applying effect estimates from the trial, the Feverkidstool reduced antibiotic prescription from 33.5% to 24.1% [pooled risk difference: 9.4% (95% CI: 5.7%-13.1%)]. Simulating 50%-100% usage with 90% compliance resulted in risk differences ranging from 8.3% to 15.8%. Our simulations suggest that antibiotic prescriptions would be reduced in EDs with high baseline antibiotic prescription rates or predominantly (>85%) low/intermediate-risk children. Implementation of the Feverkidstool could reduce antibiotic prescriptions in children with suspected LRTIs in European EDs.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33564871/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33568992,8d250db6810f6625032b72b0dd192a341b0a1978eca51e52d07d9bb3c618a7b4,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Antibiotics Prescription Over Three Years in a French Benchmarking Network of 23 Level 3 Neonatal Wards.,2020,Séverine Martin-Mons; Simon Lorrain; Silvia Iacobelli; Béatrice Gouyon; Jean-Bernard Gouyon; B-PEN Study Group,"Introduction: Prescribing antibiotics to newborns is challenging, as excess antibiotics are a risk factor for increased morbidity and mortality. The objective of this study was to describe the evolution of antibiotic exposure over three years in a large network of level 3 neonatal wards where each center is informed yearly of its own results and the results of other centers and has full autonomy to improve its performance. Patients and Methods: This is a prospective, observational study of antibiotics prescriptions over the 2017-2019 period in a network of 23 French level 3 neonatal wards. The network relied on an internal benchmarking program based on a computerized prescription ordering system. Among others, antibiotics exposure, treatment duration, and antibiotics spectrum index were analyzed. Results: The population consisted of 39,971 neonates (51.5% preterm), 44.3% of which were treated with antibiotics. Of the treated patients, 78.5% started their first antibiotic treatment in the first three days of life. Antibiotic exposure rate significantly declined from 2017 to 2019 (from 46.8% to 42.8%, p < 0.0001); this decline was significant in groups with gestational age >26 weeks, but not in the group with extremely low gestational age <27 weeks. Gentamicin, cefotaxime, amoxicillin (ampicillin), vancomycin, and amikacin were the antibiotics most prescribed. The lower the gestational age, the higher the exposure for cefotaxime, vancomycin, and amikacin. Compared to 2017, cefotaxime exposure in 2019 declined by 12.6%, but the change was only significant in the gestational age group of 32-36 weeks (17.4%) and at term (20.3%). The triple combination of antibiotics in the first three days decreased by 28.8% from 2017 to 2019, and this was significant in each gestational age group. During the study, the delayed ending of antibiotics in unconfirmed early-onset neonatal infection increased from 9.6% to 11.9%. Conclusion: This study showed that a strategy characterized by the collection of information via a computerized order-entry system, analysis of the results by a steering committee representative of all neonatal wards, and complete autonomy of neonatal wards in the choice of prescription modalities, is associated with a significant reduction in the use of antibiotics in newborns with gestational age greater than 26 weeks.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33568992/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33655262,0d3637cff9345b086f1b5a73da0020ff46c61ffcb7ae3948ac66f5bb75b2c050,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Demographic benchmarks for equitable coverage of the COVID-19 vaccination program among priority populations.,2021,Kushagra Vashist; Tabia Akintobi; Robert A Bednarczyk; Km Venkat Narayan; Shivani A Patel,"We report the demographic distribution of non-institutionalized populations in the US who are prioritized for COVID-19 vaccination by ethnicity, age and sex and region. The composition of non-institutionalized priority populations was estimated using a nationally representative sample of 25,417 adults interviewed in the National Health Interview Survey (NHIS) in 2018. A relatively large fraction of individuals prioritized for the earliest distribution of the vaccine are women, non-Hispanic Black, and young to middle aged adults. Overall, the study provides a platform to track equity in vaccine coverage and to better tailor health communication strategies.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33655262/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33669985,3e6d5c7e236a7ca747004887b58a6693cb296da71906610d97c5fc3680200348,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,Handling Poor Accrual in Pediatric Trials: A Simulation Study Using a Bayesian Approach.,2021,Danila Azzolina; Giulia Lorenzoni; Silvia Bressan; Liviana Da Dalt; Ileana Baldi; Dario Gregori,"In the conduction of trials, a common situation is related to potential difficulties in recruiting the planned sample size as provided by the study design. A Bayesian analysis of such trials might provide a framework to combine prior evidence with current evidence, and it is an accepted approach by regulatory agencies. However, especially for small trials, the Bayesian inference may be severely conditioned by the prior choices. The Renal Scarring Urinary Infection (RESCUE) trial, a pediatric trial that was a candidate for early termination due to underrecruitment, served as a motivating example to investigate the effects of the prior choices on small trial inference. The trial outcomes were simulated by assuming 50 scenarios combining different sample sizes and true absolute risk reduction (ARR). The simulated data were analyzed via the Bayesian approach using 0%, 50%, and 100% discounting factors on the beta power prior. An informative inference (0% discounting) on small samples could generate data-insensitive results. Instead, the 50% discounting factor ensured that the probability of confirming the trial outcome was higher than 80%, but only for an ARR higher than 0.17. A suitable option to maintain data relevant to the trial inference is to define a discounting factor based on the prior parameters. Nevertheless, a sensitivity analysis of the prior choices is highly recommended.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33669985/,structural_bias_sensitivity_simulation,Structural-bias and quantitative-bias simulation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33741830,1c2d7c1066345f62d8944e0abc7914ffaf8c1d67d7e541d99572cf36b507c663,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Benchmarking SARS CoV-2 Infection in the Workplace to Support Continuity of Operations.,2021,Bart O Iddins; Mark H Waugh; Brandon Buck; Tracey Cato; David E Graham; Kareem Attia; Dan Jones; Adam Partin; Rania Shourbaji; Christopher Wesh,"The COVID-19 pandemic jeopardizes continuity of operations of workplaces and the health and safety of workers. Exemplar workplace-related SARS-CoV-2 benchmarks are described and illustrated with empirical data. Benchmarks were collected over a 9-month period on a large workplace (N = 5500+). These ranged from quantitative indices associated with RT-qPCR targeted testing and random surveillance screening, surveillance for new variants of SARS-CoV-2, intensive contact tracing, case management, return to work procedures, to monitoring of antibody seropositive status. Data and analyses substantiated effectiveness of interventions. This was evidenced in suppressed infection rates, rapid case identification and isolation, acceptance of the program by employees, documentation of presumptive immunity, and working relationships with senior management. These SARS-CoV-2 exemplar benchmarks provided an evidence-base for practice and contributed strategically to organizational decisions.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33741830/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:33780544,b4d0e3f86fd28823951f2f9390166a373dfe75c8bc12327851b5d8437df184b5,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,Surveillance for Healthcare-Associated Infections: Hospital-Onset Adult Sepsis Events Versus Current Reportable Conditions.,2021,Brady Page; Michael Klompas; Christina Chan; Michael R Filbin; Sayon Dutta; Dustin S McEvoy; Roger Clark; Matthew Leibowitz; Chanu Rhee,"US hospitals are required by the Centers for Medicare and Medicaid Services to publicly report central line-associated bloodstream infections (CLABSIs), catheter-associated urinary tract infections (CAUTIs), Clostridioidesdiffficile, methicillin-resistant Staphylococcus aureus bacteremia, and selected surgical site infections for benchmarking and pay-for-performance programs. It is unclear, however, to what extent these conditions capture the full breadth of serious healthcare-associated infections (HAIs). The Centers for Disease Control and Prevention's (CDC's) hospital-onset Adult Sepsis Event (HO-ASE) definition could facilitate more comprehensive and efficient surveillance for serious HAIs, but the overlap between HO-ASE and currently reportable HAIs is unknown. We retrospectively assessed the overlap between HO-ASEs and reportable HAIs among adults hospitalized between June 2015-June 2018 in 3 hospitals. Medical record reviews were conducted for 110 randomly selected HO-ASE cases to determine clinical correlates. Among 282 441 hospitalized patients, 2301 (0.8%) met HO-ASE criteria and 1260 (0.4%) had reportable HAIs. In-hospital mortality rates were higher with HO-ASEs than reportable HAIs (28.6% vs 12.9%). Mortality rates for HO-ASE missed by reportable HAIs were substantially higher than mortality rates for reportable HAIs missed by HO-ASE (28.1% vs 6.3%). Reportable HAIs were only present in 334/2301 (14.5%) HO-ASEs, most commonly CLABSIs (6.0% of HO-ASEs), C. difficile (5.0%), and CAUTIs (3.0%). On medical record review, most HO-ASEs were caused by pneumonia (39.1%, of which only 34.9% were ventilator-associated), bloodstream infections (17.4%, of which only 10.5% were central line-associated), non-C. difficile intra-abdominal infections (14.5%), urinary infections (7.3%, of which 87.5% were catheter-associated), and skin/soft tissue infections (6.4%). CDC's HO-ASE definition detects many serious nosocomial infections missed by currently reportable HAIs. HO-ASE surveillance could increase the efficiency and clinical significance of surveillance while identifying new targets for prevention.",SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/33780544/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
