candidate_key,source_row_sha256,final_decision,final_proposed_record_type,final_reason_code,title,year,authors,abstract,search_ids,preliminary_families,source_url,provisional_concept_label,provisional_canonical_name,provisional_family,routing_evidence,routing_status
PMID:40349966,700ea20e2a73583cd963e0a8cc788bffad60618552603446b0815b43af870a4c,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Effectiveness of the live zoster vaccine in patients with type 2 diabetes: a nationwide emulated target trial.,2025,Tae Hyeon Kim; Kyeongmin Lee; Sooji Lee; Jiyeon Oh; Jaeyu Park; Hyesu Jo; Yejun Son; Soeun Kim; Sang Youl Rhee; Lee Smith; Hanseul Cho; Junyang Jung; Seung Geun Yeo; Hayeon Lee; Dong Keon Yon,"Real-world studies on its effectiveness in patients with type 2 diabetes mellitus (T2DM) remain limited. This study aimed to evaluate the effectiveness of the live zoster vaccine in patients with T2DM more than 10 years. In this target trial emulation study, we utilized a large-scale, nationwide cohort in South Korea, consisting of individuals aged 50 years and older with T2DM from January 1, 2012 to December 31, 2021 (n = 934 945). This cohort was integrated using health insurance data from the Korea Health Insurance Review and Assessment Service, national health screening results from the Korean National Health Insurance Service, and live zoster vaccination data from the Korea Disease Control and Prevention Agency. Vaccine effectiveness in preventing herpes zoster (HZ), postherpetic neuralgia, and hospital admissions for HZ based on International Classification of Diseases 10th edition codes was evaluated in patients with T2DM. In a propensity score-based overlap weighted cohort, Cox proportional hazard models were used to evaluate the adjusted hazard ratios (aHRs) and 95% CIs for the effectiveness of the live zoster vaccine among patients with T2DM. After propensity score-based overlap weighting, 253 660 patients with T2DM were included (mean age, 62.4 years [standard deviation, 2.3 years]; 138 338 males, 54.5%). Live zoster vaccination was associated with a reduced risk of HZ (aHR 0.59 [95% CI: 0.57-0.61]), postherpetic neuralgia (aHR 0.59 [95% CI: 0.57-0.61]), and hospital admissions for HZ (aHR 0.41 [95% CI: 0.36-0.47]). Vaccine effectiveness was highest within the first-year post-vaccination, with a sustained protective effect lasting up to 6 years. Furthermore, the effectiveness was greater in the non-insulin treatment group compared with the insulin treatment group. Our target trial highlighted that live zoster vaccination significantly reduced the risk of HZ, postherpetic neuralgia, and hospital admissions in patients with T2DM. However, its effectiveness was attenuated in those undergoing insulin treatment.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40349966/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40360520,95d2e278779dd2e5d09af3146fc391de905e60dc7497907502e24a5e8ca4e66e,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Multicenter target trial emulation to evaluate corticosteroids for sepsis stratified by predicted organ dysfunction trajectory.,2025,Suraj Rajendran; Zhenxing Xu; Weishen Pan; Chengxi Zang; Ilias Siempos; Lisa Torres; Jie Xu; Jiang Bian; Edward J Schenck; Fei Wang,"Corticosteroids decrease the duration of organ dysfunction in sepsis and a range of overlapping and complementary infectious critical illnesses, including septic shock, pneumonia and the acute respiratory distress syndrome (ARDS). The risk and benefit of corticosteroids are not fully defined using the construct of organ dysfunction duration. This retrospective multicenter, proof-of-concept study aimed to evaluate the association between usage of corticosteroids and mortality of patients with sepsis, pneumonia and ARDS by emulating a target trial framework stratified by predicted organ dysfunction trajectory. The study employed a two staged machine learning (ML) methodology to first subphenotype based on organ dysfunction trajectory then predict this defined trajectory. Once patients were classified by predicted trajectory we conducted a target trial emulation. Our analysis revealed that the association between corticosteroid use and 28-day mortality varied by predicted trajectory and between cohorts.Our findings suggest that matching treatment strategies to empirically observed pathobiology may offer a more nuanced understanding of corticosteroid utility.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40360520/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40371165,7a5a48f182a9c0e288affe9ecc72eead55424da2782d201a50ce00267c4ebe64,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Impact of doxycycline on mycoplasma pneumonia treatment and cancer prognosis in pediatric leukemia patients post-chemotherapy: a target trial emulation.,2025,Jun Wen; Xiaoyan Xu; Yufei Su; Xuehao Qi; Qiang Fu; Mingjiang Chen; Xue Wang,"Acute leukemia is the most common malignancy in children. While chemotherapy is effective, it significantly compromises immune function, leading to a high incidence of infectious complications, such as secondary pneumonia, particularly Mycoplasma pneumonia (MP). The treatment of infections in pediatric leukemia patients faces challenges such as antibiotic resistance and drug interactions during chemotherapy. This study aims to evaluate the therapeutic efficacy and safety of doxycycline in treating MP in pediatric leukemia patients post-chemotherapy, as well as it impact on chemotherapy continuity. This study employed a target trial emulation design using retrospective data from pediatric leukemia patients diagnosed with MP. Patients aged 12-17 years with confirmed leukemia and clinical evidence of pneumonia following chemotherapy were included. Doxycycline was compared to azithromycin and other empirical treatments. Follow-up assessments at 3 days, 5 days, 30 days, and 180 days evaluated fever resolution, radiological improvement, additional interventions, and adverse events. Statistical analyses included Kaplan-Meier survival analysis and Cox proportional hazards models. In Trial 2, doxycycline demonstrated a significantly higher treatment success rate than other empirical treatments (87.72% vs. 73.13%, P = 0.013) and was associated with faster fever resolution (P = 0.048) and shorter time to chest X-ray improvement (P = 0.048). The 30-day survival rate was significantly higher in the Doxycycline group compared to other empirical treatments (100% vs. 91.04%, P = 0.019). Fewer patients require additional interventions such as ICU admission (P = 0.019). Furthermore, patients in the Doxycycline group had a significantly higher likelihood of completing chemotherapy without delays (84.21% vs. 59.70%, P = 0.01). In Trial 1, no significant differences were observed in treatment success rate, fever resolution time, hospitalization duration, or chemotherapy tolerance between Doxycycline and Azithromycin (P > 0.05). Doxycycline, as a broad-spectrum antibiotic, demonstrates efficacy comparable to azithromycin in treating MP with advantages in reducing chemotherapy-related delays, hospitalization duration, and the need for additional interventions. It enhances chemotherapy tolerance and continuity. Doxycycline may serve as an economical and effective alternative for managing post-chemotherapy infections in pediatric leukemia patients, especially in cases of antibiotic resistance or intolerance.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40371165/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40381177,8a2a1903e902070885f9ba51e7488ab9336ed3778dca4852c9ac20e861b37e07,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"Efficacy, Safety, and Cost-Effectiveness Analysis of Ceftazidime-Avibactam versus Polymyxin B in the Treatment of Carbapenem-Resistant Enterobacteriaceae Infections: A Target Trial Emulation.",2025,Na Hu; Fengjiao Xiao; Yechao Chen; Qiaoling Gu; Pei Liang; Yin Xu; Jinchun Liu; Yunxing Liu; Yi-Chen Li; Yinqiu Xu; Mengyin Liu; Dayu Chen; Haixia Zhang,"Treatment options for carbapenem-resistant Enterobacteriaceae (CRE) infections are limited, with polymyxin B (PMB) and ceftazidime-avibactam (CZA) being among the available choices. However, research on these options is scarce and significantly heterogeneous. This study aims to analyze the efficacy, safety, and cost-effectiveness of PMB and CZA within a standardized target trial emulation (TTE) framework. This retrospective study emulated a target trial to evaluate the efficacy, safety, and cost-effectiveness of CZA versus PMB for treating CRE infections. Conducted at Nanjing Drum Tower Hospital, this study included adult patients treated with CZA or PMB from July 2020 to December 2022. Data on demographics, treatment outcomes, and costs were collected. The primary outcomes included clinical cure, incidence of adverse drug reactions (ADRs), and cost-effectiveness. Secondary outcomes assessed 28-day all-cause mortality, microbiological eradication rates, incidence of acute kidney injury (AKI), and gastrointestinal events. The outcomes were assessed using the modified intention-to-treat (mITT) effects, per-protocol effects, and propensity score overlap weighting (PSOW) methods. Between July 1, 2020, and December 31, 2022, 492 hospitalized patients treated with CZA or PMB were screened at Nanjing Drum Tower Hospital. Following inclusion and exclusion criteria, 176 patients were included in the mITT analysis, and 153 in the per-protocol analysis. The clinical cure rate was significantly higher in the CZA group compared to the PMB group across all analyses. The 28-day mortality was similar between groups, while the microbial eradication rate was significantly higher in the CZA group compared to the PMB group across all analyses. The incidence of ADRs was consistent between groups, but AKI occurred more frequently in PMB patients, while gastrointestinal events were more common in the CZA group. The CZA strategy demonstrated a 28.1% increase in efficacy, with an incremental cost-effectiveness ratio of 71,651.76 yuan. Sensitivity analyses confirmed the robustness of these findings. This study demonstrates that CZA has a higher clinical cure rate compared to PMB within a standard TTE framework. However, the overall incidence of ADRs was similar between the two treatments. Pharmacoeconomic analysis also indicated that CZA is cost-effective. https://www.chictr.org.cn ; identifier, ChiCTR2300067946.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40381177/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40417572,546396ecdb248cc323ffbd82d9db037725c3487d5f51650a7b70fe9b47b396a5,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Emulation of a Target Trial to Estimate the Effect of Selective Serotonin Reuptake Inhibitors on the Development of Antimicrobial-Resistant Infections using Electronic Health Record Data and Causal Machine Learning.,2024,Sarah E Ser; Urszula A Snigurska; Scott A Cohen; Inyoung Jun; Ragnhildur I Bjarnadottir; Robert J Lucero; Simone Marini; Jiang Bian; Mattia Prosperi,"Antimicrobial resistance is a significant public health concern. The use of selective serotonin reuptake inhibitors (SSRIs), medications commonly prescribed to treat depression, anxiety, and other psychiatric disorders, is increasing. Previous in vitro studies have shown that bacteria can become resistant to antibiotics when exposed to SSRIs. In this study, we emulated a target trial to estimate the effect of SSRI usage on the incidence of antibiotic-resistant infection. Our study population consisted of patients with mood, anxiety, or stress-related disorders, and a record of previous antimicrobial susceptibility testing or diagnosis of bacterial infection. Univariable, multivariable survival regression, and causal survival forest analyses all showed that patients treated with SSRIs had a higher risk of developing an antibiotic-resistant infection than those not treated with SSRIs. This study confirms the in vitro findings and may provide insights for future studies exploring the relationship of treatment with SSRIs and subsequent antibiotic-resistant infection.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40417572/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40465794,ab2f2df3d8efa622d4522de9c5508557fddfdb99eb13dfad8e0ed3b7bf985abc,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,In-hospital mortality outcomes of favipiravir in patients with moderate to severe COVID-19 infection: An emulated target trial using real-world data from the largest field hospital in Thailand.,2025,Lalita Lumkul; Krittai Tanasombatkul; Phongsak Nitikaroon; Thotsaporn Morasert; Phichayut Phinyo,"Favipiravir, an antiviral agent, has been widely used to treat COVID-19 due to its potential mechanism of action, despite limited evidence of its efficacy in moderate to severe cases. This study aimed to evaluate the efficacy of favipiravir in improving in-hospital mortality outcomes among patients with moderate to severe COVID-19 through an emulation of a target trial. We emulated a target trial using observational data from Bussarakham field hospital, Thailand between May 14 and September 20, 2021. Patients were categorized into three groups: those receiving favipiravir with dexamethasone (FPV with Dexa), favipiravir alone (FPV), and symptomatic treatment (ST). In-hospital mortality within 30 days was the primary outcome. From 18,184 patients admitted to the hospital, a total of 3,193 moderate to severe COVID-19 cases were included. Of these, 2,256 (70.65%) received FPV with Dexa, 828 (25.93%) received FPV, and 109 (3.41%) received ST. The restricted mean survival times were 29.68 days (95% CI: 29.52, 29.84) for FPV with Dexa, 29.46 days (95% CI: 29.22, 29.71) for FPV, and 28.14 days (95% CI: 26.51, 29.76) for ST. Only FPV showed marginally significant difference when compared to ST. However, there was a trend in prolonging survival time in FPV with Dexa group, and the results were more pronounced in severe and hypoxic patients. Our emulated target trial suggests favipiravir, especially with dexamethasone, offers a modest survival benefit in moderate to severe COVID-19, particularly in hypoxic patients. It supports favipiravir as a practical antiviral in settings where other antivirals are not available. Further randomized controlled studies are needed to confirm its role, alongside standard corticosteroid therapy.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40465794/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40479120,6193d715d816c442413467beb0a2d46e103bc02f3492d1938cb583c17f3d3f55,include_method_source_lead,method_source,I_METHOD_SOURCE,[Comparing the effectiveness of multiple dynamic treatment strategies using target trial emulation].,2023,Felicitas Kuehne; Lára Hallsson; Marjan Arvandi; Sibylle Puntscher; Beate Jahn; Gaby Sroczynski; Uwe Siebert,"Treatment decisions that are dependent on if-then rules on disease status or prior treatment information are dynamic treatment decisions. The effectiveness of dynamic treatment strategies is often investigated with real-world data (RWD). As many different therapy strategies can be observed in routine practice, RWD offer great potential. However, RWD are always associated with risks for several biases including immortal time and selection bias. This article shows how to adequately compare dynamic treatment strategies and identify the optimal strategy. A case study is used to illustrate the causal approach described above. We describe how the combination of three counterfactual approaches allows causal interpretation of results. We describe causal diagrams, target trial emulation, and g-methods. The described causal approach is illustrated by a case study examining when antiviral therapy should be initiated in treatment-naïve patients with human immunodeficiency virus (HIV) infection. Causal diagrams visualize underlying causal processes. They help to identify parameters that need to be considered in the analysis. Target trial emulation simulates a randomized clinical trial by defining all possible dynamic strategies, copying (""cloning"") patient data, and assigning each patient to each treatment arm. In a causal per protocol analysis, all patients violating the protocol of a given treatment strategy are censored. Informative censoring is adjusted by g-methods. The expected outcomes of each treatment strategy are simulated and compared. Dynamic treatment strategies can be adequately compared using RWD when three causal approaches are combined, and the necessary data are available. These approaches are (1) causal diagrams, (2) target trial emulation, and (3) statistical g-methods. Therapieentscheidungen, die durch „Wenn-dann“-Algorithmen basierend auf bspw. Krankheitsverläufen oder vergangenen Therapien geregelt werden, sind dynamische Fragestellungen. Die Effektivität von dynamischen Therapiestrategien wird häufig mit Real World Data (RWD), d. h. Realdaten, untersucht. Einerseits bieten RWD ein großes Potenzial, da hiermit viele unterschiedliche in der Routineversorgung vorkommende Therapiestrategien analysiert werden können. Andererseits bergen Effektschätzer aus RWD-Analysen ein hohes Verzerrungspotenzial. Dieser Artikel beschreibt, wie dynamische Behandlungsstrategien mithilfe von RWD adäquat verglichen und damit die optimale Therapiestrategie identifiziert werden können. Wir beschreiben, wie die Kombination aus drei Ansätzen eine kausale Interpretation der Ergebnisse erlaubt. Hierzu gehören (1) Kausaldiagramme, (2) Target-Trial-Emulierung sowie (3) statistische g‑Methoden. Der beschriebene kausale Ansatz und die genannten Begriffe und Konzepte werden erläutert und anhand eines Fallbeispiels verdeutlicht, in welchem untersucht wird, wann die antivirale Therapie bei behandlungsnaiven Patient:innen mit HIV-Infektion begonnen werden sollte. Kausaldiagramme visualisieren kausale Prozesse, die der Datengenerierung zugrunde liegen. Sie helfen, Parameter zu identifizieren, die in der Analyse berücksichtigt werden müssen. Die Target-Trial-Emulierung simuliert eine randomisierte klinische Studie, indem alle möglichen dynamischen Strategien definiert, die Patientendaten kopiert („geklont“) und jede:r Patient:in jedem Behandlungsarm zugewiesen werden. In einer kausalen Per-Protokoll-Analyse werden alle Patient:innen, die das jeweilige Protokoll einer Behandlungsstrategie verletzen, zensiert. Durch g‑Methoden wird für informatives Zensieren adjustiert. Die erwarteten Outcomes jeder Behandlungsstrategie werden simuliert und miteinander verglichen. Dynamische Behandlungsstrategien können mithilfe von RWD adäquat verglichen werden, wenn drei kausale Ansätze kombiniert werden und die erforderlichen Daten vorliegen. Diese Ansätze sind (1) Kausaldiagramme, (2) Target-Trial-Emulierung sowie (3) statistische g‑Methoden.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40479120/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40492009,d72f3e4bdfadda441e54809e17c5ac3c582bd6de661cd2c7fac8dbde507b47a5,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Comparing the effectiveness of different vaccines in individuals with and without autoimmune diseases: a study protocol for a target trial emulation.,2025,Robin Denz; Heike van de Sand; Jale Basten; Katharina Meiszl; Marianne Tokic; Theresa Oganowski; Thomas Grüter; Stephanie Stock; Dusan Simic; Arim Shukri; Uta Kiltz; Maria Zacharopoulou; Horst Christian Vollmar; Ina Carola Otte; Chantal Giehl; Romy Lauer; Anastasia Suslow; Andreas Stallmach; Anika Franz; Ursula Marschall; Joachim Saam; Catharina Schumacher; Katja Blaschke; Ingo Meyer; Kerstin Hellwig; Nina Timmesfeld; VAC-MAC Consortium,"This article presents the study protocol of a retrospective cohort study designed to compare the effectiveness of herpes zoster, and influenza vaccines in individuals with multiple sclerosis (MS), chronic inflammatory bowel diseases (IBD), or chronic inflammatory rheumatic diseases (CIRD) to individuals without these diseases, using claims data of one of the largest population based health insurances in Germany. Individuals with autoimmune diseases such as MS, IBD, and CIRD are more susceptible to vaccine preventable infectious diseases such as influenza and herpes zoster, due to the autoimmune disease itself, the presence of comorbidities and immunosuppressive therapies. Vaccines are the primary means to prevent such diseases. The efficacy of these vaccines is usually estimated using large randomized controlled trials, from which patients with MS, IBD, and CIRD are often excluded. It is therefore unclear whether these vaccines are also effective for these patients. A target trial emulation based on observational claims data of a statutory health insurance company is proposed. This study will aim to emulate multiple target trials to compare the effectiveness of herpes zoster and influenza vaccines in patients with and without MS, IBD and CIRD using data from a large German statutory health insurance provider (BARMER). The primary outcome for each vaccine effectiveness analysis is the disease itself. The analysis will be carried out using both time-dependent matching and a multivariable Cox proportional hazards model in conjunction with g-computation. Additionally, the moderating effect of immunosuppressive therapies on the vaccine effectiveness will be estimated using a stratified secondary analysis. This study will estimate and compare the effectiveness of influenza and herpes zoster vaccines in individuals with and without MS, IBD, and CIRD. Because of the large amount of data, this study will also be able to investigate the role of the immunosuppressive medication on vaccine effectiveness, which may provide guidance for vaccine administration guidelines.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40492009/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40573925,b8fa3c5e3ce264cbfc1e93156c6961f2d45fe9e6c76e48021a4571ac8dc92183,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Target Trial Emulation of the Modified Vaccinia Ankara-Bavarian Nordic Vaccine for Pre-Exposure Mpox Prevention in At-Risk Populations.,2025,Clara Suñer; Roser Escrig-Sarreta; Cristina Galván-Casas; Eduardo Matos; Amanda Gabster; Marcelo Wolff; Dan Ouchi; Andrea Alemany; Hugo Sánchez; Sandra Huaman; Dixennia Bejarano; Lourdes Carrés-Esteve; Cristina Santiago-Fernández; Javier Corral-Rubio; Adrià Mendoza; Àngel Rivero; Vicente Descalzo; Eva Orviz; Héctor Martínez-Riveros; Leonardo Méndez-Boo; Carmen Cabezas; Araceli Arce-Arnáez; Michael Marks; Oriol Mitjà; Remain Study Group,"Background: The MVA-BN vaccine is considered effective for preventing mpox in key populations, based on observational studies, though no randomized trials have yet confirmed its effectiveness. Observational studies published to date rely on retrospective analyses of routine data, often missing information on relevant risk factors for mpox. Methods: Multi-country target trial emulation study with prospective data collection. Between 1 September 2022 and 15 June 2023, we recruited individuals eligible for mpox vaccination based on clinical history and exposure behaviors via healthcare centers and social venues in Spain, Peru, Panama, and Chile. Vaccinated individuals were paired with unvaccinated counterparts matched by mpox risk factors, country, recruitment date, and age. Follow-up continued via periodic surveys until 31 March 2024. The primary endpoint was symptomatic mpox occurrence ≥14 days post-vaccination. Results: The primary analysis included 1028 individuals (514 vaccinated, 514 unvaccinated) with a median follow-up time of 9.3 months (IQR 4.7-13.7). Mpox occurred in eight participants (0.8%): three vaccinated and five unvaccinated (HR 0.6; 95% CI 0.21-1.70). Adverse reactions were reported by 731 (49.6%) participants, predominantly skin reactions (703/1475; 47.7%), while systemic reactions occurred in 107 (7.3%). Long-lasting erythema at the injection site was reported in 450/1058 (42.5%) participants, persisting >6 months in 107 of them (23.8%). Conclusions: The low incidence of mpox during the study period resulted in a limited number of endpoint events, precluding robust conclusions on the efficacy of the MVA-BN vaccine as pre-exposure prevention for mpox. However, our analysis, which accounted for key confounders such as exposure behaviors, yielded results consistent with previous studies suggesting the effectiveness of the vaccine in the mpox setting.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40573925/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40601818,ae7b8fa55997939b5d1c1a073cbea1bb5042b7e289f793e988f862fb0cbc5a40,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Target Trial Emulation of Empiric Antibiotics on Clinical Outcomes in Moderately Immunocompromised Patients Hospitalized With Pneumonia.,2026,Louis Saravolatz; Tejal N Gandhi; Valerie M Vaughn; David Ratz; Jennifer K Horowitz; Ashwin Gupta; Elizabeth McLaughlin; Tawny Czilok; Allison Weinmann; David Paje; Anurag N Malani; Stephanie Burdick; Danielle Osterholzer; Scott A Flanders; Lindsay A Petty,"Immunocompromised patients are often excluded from pneumonia trials, guidelines, and stewardship interventions. The objective of this study was to evaluate whether empiric broad-spectrum antibiotic (BSA) treatment impacts mortality and other clinical outcomes in moderately immunocompromised patients without risk factors for multidrug-resistant organisms (MDROs) hospitalized with community-acquired pneumonia. This was a target trial emulation including moderately immunocompromised (asplenia, hematologic malignancies, solid organ malignancy receiving chemotherapy, kidney transplant >1 year prior, congenital/acquired immunodeficiency, and receiving immunosuppressive medications) patients with pneumonia without risk factors for MDROs at 69 hospitals in the Michigan Hospital Medicine Safety Consortium. This study compared the receipt of empiric BSAs against antibiotics targeting typical respiratory pathogens on hospital day 1 or 2. The primary outcome was mortality. Secondary outcomes included length of stay, transfer to the intensive care unit (ICU) and 30-day readmission, emergency department visit, Clostridioides difficile infection, and antibiotic-associated adverse events. Of 2706 moderately immunocompromised patients with pneumonia, 59% (n = 1596) received empiric BSAs. Methicillin-resistant Staphylococcus aureus and resistant gram-negative bacteria were rare (94/2706 [3.5%]). After adjustment, empiric BSA treatment was not associated with mortality, but was associated with readmission (adjusted hazard ratio [aHR], 1.32 [95% confidence interval {CI], 1.05-1.66]), transfer to ICU (aHR, 2.65 [95% CI, 1.32-5.30]), and longer hospitalization (adjusted rate ratio, 1.14 [95% CI, 1.10-1.19]). Immunocompromised patients hospitalized with pneumonia often receive empiric BSAs despite low rates of MDROs. Empiric BSA use was not associated with mortality, but was associated with harm, including 30-day readmission, transfer to ICU, and longer duration of hospitalization.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01|SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40601818/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40673512,f14f92e74e7e72f61016e03f86bb4fda4347fd4afd261ee8245d544ef7ca268d,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"Effects of Warfarin on the Risks of Mortality, Acute Heart Failure, and Infection Resolution in Patients With Infective Endocarditis: A Target Trial Emulation.",2025,Teddy Tai Loy Lee; Chengsheng Ju; Sunny Ching Long Chan; Oscar Hou In Chou; Jeffrey Shi Kai Chan; Sharen Lee; Tong Liu; Shuk Han Cheng; Yuhui Zhang; Bernard Man Yung Cheung; Abraham Ka-Chung Wai; Li Wei; Gary Tse,"Infective endocarditis (IE) can be complicated by acute heart failure and bacteremia, which can account for increased mortality. The role of anticoagulation with warfarin in IE is controversial. This study aimed to study the effects of anticoagulation with warfarin on survival in patients with IE, through reducing the risks of thromboembolism and possibly shortening infection time. This was a retrospective population-based cohort study using the Clinical Data Analysis and Reporting System from Hong Kong. Patients diagnosed with IE between January 1, 1997 and August 31, 2020 were identified using International Classification of Diseases, Ninth Revision (ICD-9) codes. A target pragmatic trial was emulated using the observational data with cloning-censoring-weighting approach, comparing the treatment effect of initiation warfarin within 14 days versus no warfarin on the risk of all-cause mortality, acute heart failure, and achieving negative blood culture in patients with IE. Pooled logistic regression was applied to estimate 12-week survival or cumulative incidence differences and risk ratios (RRs). A total of 5121 patients with IE with an average age of 55.7 years (SD:18.9) were included. Warfarin use was associated with lower risks of all-cause mortality with 12-week survival difference of 6.5% (95% CI, 2.6%-9.9%) and RR of 0.72 (95% CI, 0.57-0.88) and a greater benefit of achieving negative blood cultures with 12-week cumulative incidence difference of 11.4% (95% CI, 5.4%-16.5%) and RR of 1.13 (95% CI, 1.06-1.20) but similar risks of acute heart failure (RR, 1.07 [95% CI, 0.87-1.30]). Patients with IE initiating warfarin had significantly lower risk of mortality with potential benefits on achieving negative blood cultures, suggesting benefit in infection resolution but a similar risk of acute heart failure.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40673512/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
PMID:40721458,a017afa564bcff450dc16b71e20e201d89c5d3930349a7f0170702e7477f35b9,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Dynamic effects of COVID-19 vaccination on major acute cardiovascular events and mortality following SARS-CoV-2 infection in a target trial emulation study.,2025,Tatjana Meister; Ülo Maiväli; Kaur Tenson; Anna Tisler; Ruth Kalda; Kadri Suija; Anneli Uusküla,"The COVID-19 pandemic presents significant health challenges, including increased risk of mortality and long-term complications. While vaccination has proven remarkably effective in mitigating severe disease and mortality associated with acute COVID-19 infection, the long-term implications of vaccination, particularly its influence on post-COVID cardiovascular events and the temporal dynamics of such effects, remain poorly understood. This target trial emulation study utilizes real-world electronic medical record data from April 2021 to March 2023 to address this gap. We evaluate the effect of pre-infection COVID-19 vaccination on the risk of major acute cardiovascular events (MACE) and all-cause mortality in individuals aged 40-85 years during one year after SARS-CoV-2 infection. Among individuals with COVID-19 (n = 18,223 vaccinated, n = 15,331 not vaccinated), vaccination provided a significant protective effect against MACE (weighted incidence rate ratio [wIRR] 0.71, 95% CI 0.58-0.84) and all-cause mortality (wIRR 0.32, 95% CI 0.28-0.36). This effect persisted for approximately three months after the acute infection. These findings underscore the importance of COVID-19 vaccination in reducing both short-term and long-term health risks associated with the infection.",SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,causal_policy,https://pubmed.ncbi.nlm.nih.gov/40721458/,target_trial_emulation,Target-trial emulation,causal_policy,title and complete available abstract,pending_independent_semantic_review
