query_id,named_source_id,method_label,canonical_name,family,source_role,source,query_variant,query,seed_candidate_keys,reviewer
SEARCH-20260722-LINEAGE-CAUSAL-190,NS-CAUSAL-075,sentinel_surveillance_effectiveness_risk_evaluation,Sentinel surveillance effectiveness and risk evaluation,causal_policy,infectious_application,pubmed,exact_title,Factors[Title] AND associated[Title] AND HIV[Title] AND virologic[Title] AND failure[Title] AND patients[Title] AND HAART[Title] AND one[Title] AND year[Title] AND three[Title] AND sentinel[Title] AND surveillance[Title] AND sites[Title] AND China[Title],PMID:21361864,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-192,NS-CAUSAL-077,sentinel_intervention_effectiveness,Sentinel-based intervention effectiveness studies,causal_policy,infectious_application,pubmed,exact_title,Quadrivalent[Title] AND human[Title] AND papillomavirus[Title] AND vaccination[Title] AND trends[Title] AND genital[Title] AND warts[Title] AND Australia[Title] AND analysis[Title] AND national[Title] AND sentinel[Title] AND surveillance[Title] AND data[Title],PMID:21067976,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-201,NS-CAUSAL-086,target_trial_emulation,Target-trial emulation,causal_policy,authoritative_candidate,pubmed,exact_title,Effect[Title] AND Estimates[Title] AND Randomized[Title] AND Trials[Title] AND Observational[Title] AND Studies[Title] AND Comparing[Title] AND Apples[Title],PMID:31063192,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-205,NS-CAUSAL-089,targeted_learning_tmle,Targeted learning and targeted maximum-likelihood estimation,causal_policy,authoritative_candidate,pubmed,exact_title,EFFECT[Title] AND BREASTFEEDING[Title] AND GASTROINTESTINAL[Title] AND INFECTION[Title] AND INFANTS[Title] AND TARGETED[Title] AND MAXIMUM[Title] AND LIKELIHOOD[Title] AND APPROACH[Title] AND CLUSTERED[Title] AND LONGITUDINAL[Title] AND DATA[Title],PMID:25505499,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-CAUSAL-99,NS-CAUSAL-002,applied_randomized_intervention_studies,Applied randomized intervention studies,causal_policy,authoritative_candidate,pubmed,exact_title,Adaptive[Title] AND Intervention[Title] AND Trial[Title] AND Design[Title] AND Finding[Title] AND Optimal[Title] AND Integrated[Title] AND Strategies[Title] AND Malaria[Title] AND Control[Title] AND Elimination[Title] AND Africa[Title] AND Model[Title] AND Simulation[Title] AND Study[Title],PMID:34491227,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-100,NS-EVIDENCE-035,narrative_review_ai_ml_infectious_disease_methods,Narrative review of AI/ML infectious-disease methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Advanced[Title] AND Techniques[Title] AND Intelligent[Title] AND Diagnosis[Title] AND Fish[Title] AND Diseases[Title] AND Review[Title],PMID:36359061,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-101,NS-EVIDENCE-036,evidence_robustness_methods,Other evidence-synthesis and robustness methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,causal[Title] AND framework[Title] AND understanding[Title] AND effect[Title] AND losses[Title] AND follow[Title] AND up[Title] AND epidemiologic[Title] AND analyses[Title] AND clinic[Title] AND based[Title] AND cohorts[Title] AND case[Title] AND HIV[Title] AND infected[Title] AND patients[Title] AND antiretroviral[Title] AND therapy[Title] AND Africa[Title],PMID:22306557,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-104,NS-EVIDENCE-039,outcome_definition_sensitivity,Outcome-definition sensitivity analysis,evidence_synthesis,infectious_application,pubmed,exact_title,Infection[Title] AND fatality[Title] AND risk[Title] AND pandemic[Title] AND H1N1[Title] AND 2009[Title] AND virus[Title] AND Hong[Title] AND Kong[Title],PMID:23459950,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-107,NS-EVIDENCE-041,review_guideline_and_contextual_methods,"Review, guideline, and contextual-methods studies",evidence_synthesis,authoritative_candidate,pubmed,exact_title,Developing[Title] AND Clinical[Title] AND Decision[Title] AND Support[Title] AND Tool[Title] AND Appropriate[Title] AND Antibiotic[Title] AND Prescribing[Title] AND Australian[Title] AND General[Title] AND Practice[Title] AND Simulation[Title] AND Study[Title],PMID:32507028,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-111,NS-EVIDENCE-045,severity_estimation_with_exposure_denominators,Severity estimation with exposure denominators,evidence_synthesis,infectious_application,pubmed,exact_title,Seroprevalence[Title] AND 2009[Title] AND pandemic[Title] AND influenza[Title] AND H1N1[Title] AND virus[Title] AND Australian[Title] AND blood[Title] AND donors[Title] AND October[Title] AND December[Title],PMID:20946757,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-120,NS-EVIDENCE-053,surveillance_gap_evidence_synthesis,Surveillance-gap reviews and guidance,evidence_synthesis,guidance,pubmed,exact_title,Biohazards[Title] AND research[Title] AND laboratories[Title],PMID:32126610,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-122,NS-EVIDENCE-055,systematic_review_meta_analysis,Systematic-review and meta-analysis methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Estimating[Title] AND Influenza[Title] AND Vaccine[Title] AND Effectiveness[Title] AND Test[Title] AND Negative[Title] AND Design[Title] AND Using[Title] AND Alternative[Title] AND Control[Title] AND Groups[Title] AND Systematic[Title] AND Review[Title] AND Meta[Title] AND Analysis[Title],PMID:28641373,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-126,NS-EVIDENCE-058,transportability_generalizability,Transportability and generalizability methods,evidence_synthesis,infectious_application,pubmed,exact_title,relationship[Title] AND between[Title] AND anti[Title] AND merozoite[Title] AND antibodies[Title] AND incidence[Title] AND Plasmodium[Title] AND falciparum[Title] AND malaria[Title] AND systematic[Title] AND review[Title] AND meta[Title] AND analysis[Title],PMID:20098724,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-127,NS-EVIDENCE-058,transportability_generalizability,Transportability and generalizability methods,evidence_synthesis,infectious_application,pubmed,title_first_author,relationship[Title] AND antibodies[Title] AND Plasmodium[Title] AND falciparum[Title] AND Fowkes[Author],PMID:20098724,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-EVIDENCE-65,NS-EVIDENCE-005,correction_and_retraction_evidence,Correction and retraction evidence,evidence_synthesis,correction,pubmed,exact_title,Correction[Title] AND Changes[Title] AND Appropriateness[Title] AND US[Title] AND Outpatient[Title] AND Antibiotic[Title] AND Prescribing[Title] AND After[Title] AND COVID[Title] AND 19[Title] AND Outbreak[Title] AND Interrupted[Title] AND Time[Title] AND series[Title] AND Analysis[Title] AND 2017[Title] AND 2021[Title] AND Data[Title],PMID:39320460,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-66,NS-EVIDENCE-006,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Using[Title] AND surveillance[Title] AND monitoring[Title] AND data[Title] AND different[Title] AND origins[Title] AND Salmonella[Title] AND source[Title] AND attribution[Title] AND model[Title] AND European[Title] AND Union[Title] AND example[Title] AND challenges[Title] AND proposed[Title] AND solutions[Title],PMID:25023449,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-71,NS-EVIDENCE-010,denominator_population_sensitivity,Denominator and population-at-risk sensitivity,evidence_synthesis,infectious_application,pubmed,exact_title,Emergence[Title] AND pregnancy[Title] AND related[Title] AND listeriosis[Title] AND amongst[Title] AND ethnic[Title] AND minorities[Title] AND England[Title] AND Wales[Title],PMID:20630145,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-72,NS-EVIDENCE-011,evidence_synthesis_reviews,Evidence syntheses and methodological reviews,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Evolution[Title] AND Use[Title] AND Dynamic[Title] AND Transmission[Title] AND Models[Title] AND Measles[Title] AND Rubella[Title] AND Risk[Title] AND Policy[Title] AND Analysis[Title],PMID:27277138,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-74,NS-EVIDENCE-013,evidence_syntheses_on_burden_and_reporting,"Evidence syntheses on burden, surveillance, and reporting gaps",evidence_synthesis,implementation,pubmed,exact_title,Exclusion[Title] AND pregnant[Title] AND people[Title] AND emergency[Title] AND vaccine[Title] AND clinical[Title] AND trials[Title] AND systematic[Title] AND review[Title] AND trial[Title] AND protocols[Title] AND reporting[Title] AND 2009[Title] AND 2019[Title],PMID:37442686,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-77,NS-EVIDENCE-016,reporting_and_surveillance_evidence_syntheses,"Evidence syntheses on surveillance, reporting, and hidden burden",evidence_synthesis,diagnostic,pubmed,exact_title,Knowing[Title] AND unknown[Title] AND underestimation[Title] AND monkeypox[Title] AND cases[Title] AND Insights[Title] AND implications[Title] AND integrative[Title] AND review[Title] AND literature[Title],PMID:36246252,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-80,NS-EVIDENCE-019,external_validity_generalizability_assessment,External-validity and generalizability assessment studies,evidence_synthesis,infectious_application,pubmed,exact_title,How[Title] AND Generalizable[Title] AND Are[Title] AND Results[Title] AND Trials[Title] AND Direct[Title] AND Antiviral[Title] AND Agents[Title] AND People[Title] AND Coinfected[Title] AND HIV[Title] AND HCV[Title] AND Real[Title] AND World[Title],PMID:26743093,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-81,NS-EVIDENCE-019,external_validity_generalizability_assessment,External-validity and generalizability assessment studies,evidence_synthesis,infectious_application,pubmed,title_first_author,Generalizable[Title] AND Coinfected[Title] AND Antiviral[Title] AND Results[Title] AND Saeed[Author],PMID:26743093,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-EVIDENCE-82,NS-EVIDENCE-020,hierarchical_borrowing,Hierarchical and dynamic borrowing,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Handling[Title] AND Poor[Title] AND Accrual[Title] AND Pediatric[Title] AND Trials[Title] AND Simulation[Title] AND Study[Title] AND Using[Title] AND Bayesian[Title] AND Approach[Title],PMID:33669985,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-84,NS-EVIDENCE-022,host_pathogen_metapopulation_ecology,Host-pathogen metapopulation ecology and evolution,evidence_synthesis,infectious_application,pubmed,exact_title,Rapid[Title] AND genetic[Title] AND change[Title] AND underpins[Title] AND antagonistic[Title] AND coevolution[Title] AND natural[Title] AND host[Title] AND pathogen[Title] AND metapopulation[Title],PMID:22372578,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-85,NS-EVIDENCE-023,infectious_disease_review_and_meta_analysis,Infectious disease review and meta-analysis,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Influenza[Title] AND During[Title] AND 2010[Title] AND 2020[Title] AND Decade[Title] AND United[Title] AND States[Title] AND Seasonal[Title] AND Outbreaks[Title] AND Vaccine[Title] AND Interventions[Title],PMID:36219562,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-EVIDENCE-86,NS-EVIDENCE-023,infectious_disease_review_and_meta_analysis,Infectious disease review and meta-analysis,evidence_synthesis,authoritative_candidate,pubmed,title_first_author,Interventions[Title] AND Influenza[Title] AND Outbreaks[Title] AND Seasonal[Title] AND Malosh[Author],PMID:36219562,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-FORECASTING-101,NS-FORECASTING-012,early_warning_signals,Early-warning signals,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,study[Title] AND regarding[Title] AND applicability[Title] AND WSARE[Title] AND algorithms[Title] AND early[Title] AND warning[Title] AND system[Title] AND infectious[Title] AND disease[Title] AND outbreaks[Title],PMID:21176699,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-102,NS-FORECASTING-012,early_warning_signals,Early-warning signals,forecasting_dynamics,authoritative_candidate,pubmed,title_first_author,applicability[Title] AND algorithms[Title] AND infectious[Title] AND outbreaks[Title] AND Zhang[Author],PMID:21176699,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-FORECASTING-107,NS-FORECASTING-016,ensemble_forecasting,Ensemble forecasting,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,Ensemble[Title] AND forecast[Title] AND human[Title] AND West[Title] AND Nile[Title] AND virus[Title] AND cases[Title] AND mosquito[Title] AND infection[Title] AND rates[Title],PMID:28233783,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-122,NS-FORECASTING-028,infectious_disease_forecasting_from_surveillance_data,Infectious disease forecasting from surveillance data,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,nowcast[Title] AND model[Title] AND predict[Title] AND outdoor[Title] AND flea[Title] AND activity[Title] AND real[Title] AND time[Title] AND contiguous[Title] AND United[Title] AND States[Title],PMID:38254213,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-123,NS-FORECASTING-029,infectious_disease_forecasting_from_surveillance_data,Infectious disease forecasting from surveillance data,forecasting_dynamics,infectious_application,pubmed,exact_title,Forecasting[Title] AND probability[Title] AND local[Title] AND dengue[Title] AND outbreaks[Title] AND Queensland[Title] AND Australia[Title],PMID:33340847,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-126,NS-FORECASTING-031,integrated_retrospective_impact_evaluation_and_forecasting,Integrated retrospective impact evaluation and forecasting,forecasting_dynamics,infectious_application,pubmed,exact_title,Evaluating[Title] AND impact[Title] AND two[Title] AND decades[Title] AND USAID[Title] AND interventions[Title] AND projecting[Title] AND effects[Title] AND defunding[Title] AND mortality[Title] AND up[Title] AND 2030[Title] AND retrospective[Title] AND evaluation[Title] AND forecasting[Title] AND analysis[Title],PMID:40609560,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-143,NS-FORECASTING-047,outbreak_anomaly_detection,Outbreak and anomaly detection,forecasting_dynamics,infectious_application,pubmed,exact_title,Fully[Title] AND Integrated[Title] AND Real[Title] AND Time[Title] AND Detection[Title] AND Diagnosis[Title] AND Control[Title] AND Community[Title] AND Diarrheal[Title] AND Disease[Title] AND Clusters[Title] AND Outbreaks[Title] AND INTEGRATE[Title] AND Project[Title] AND Protocol[Title] AND Enhanced[Title] AND Surveillance[Title] AND System[Title],PMID:31573952,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-148,NS-FORECASTING-051,outbreak_detection_program_evaluation,Outbreak detection program evaluation,forecasting_dynamics,infectious_application,pubmed,exact_title,Dynamics[Title] AND Escherichia[Title] AND coli[Title] AND O157[Title] AND H7[Title] AND outbreak[Title] AND detection[Title] AND investigation[Title] AND Minnesota[Title] AND 2000[Title] AND 2008[Title],PMID:22093879,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-152,NS-FORECASTING-055,predictive_early_warning_models,Predictive early-warning models,forecasting_dynamics,infectious_application,pubmed,exact_title,Using[Title] AND time[Title] AND dependent[Title] AND reproduction[Title] AND number[Title] AND predict[Title] AND turning[Title] AND points[Title] AND COVID[Title] AND 19[Title] AND outbreak[Title] AND Dalian[Title] AND Liaoning[Title] AND province[Title] AND China[Title],PMID:36496364,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-168,NS-FORECASTING-069,reproduction_number_threshold_theory,Reproduction-number theory in mechanistic transmission models,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,final[Title] AND size[Title] AND epidemic[Title] AND its[Title] AND relation[Title] AND basic[Title] AND reproduction[Title] AND number[Title],PMID:21210241,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-169,NS-FORECASTING-069,reproduction_number_threshold_theory,Reproduction-number theory in mechanistic transmission models,forecasting_dynamics,authoritative_candidate,pubmed,title_first_author,reproduction[Title] AND epidemic[Title] AND relation[Title] AND number[Title] AND Andreasen[Author],PMID:21210241,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-FORECASTING-170,NS-FORECASTING-070,reproduction_number_reviews_meta_analyses,"Reviews, meta-analyses, and comparative syntheses of reproduction numbers",forecasting_dynamics,authoritative_candidate,pubmed,exact_title,Constructing[Title] AND adjusting[Title] AND estimates[Title] AND household[Title] AND transmission[Title] AND SARS[Title] AND CoV[Title] AND 2[Title] AND prior[Title] AND studies[Title] AND widespread[Title] AND testing[Title] AND contact[Title] AND tracing[Title] AND data[Title],PMID:34151970,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-175,NS-FORECASTING-075,time_series_forecasting,Statistical time-series forecasting,forecasting_dynamics,infectious_application,pubmed,exact_title,Forecasting[Title] AND weekly[Title] AND dengue[Title] AND incidence[Title] AND Sri[Title] AND Lanka[Title] AND Modified[Title] AND Autoregressive[Title] AND Integrated[Title] AND Moving[Title] AND Average[Title] AND modeling[Title] AND approach[Title],PMID:38457405,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-181,NS-FORECASTING-080,transmission_dynamics_forecasting_models,"Transmission dynamics, contact measurement, and epidemic forecasting models",forecasting_dynamics,authoritative_candidate,pubmed,exact_title,How[Title] AND should[Title] AND social[Title] AND mixing[Title] AND be[Title] AND measured[Title] AND comparing[Title] AND web[Title] AND based[Title] AND survey[Title] AND sensor[Title] AND methods[Title],PMID:24612900,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-182,NS-FORECASTING-080,transmission_dynamics_forecasting_models,"Transmission dynamics, contact measurement, and epidemic forecasting models",forecasting_dynamics,authoritative_candidate,pubmed,title_first_author,comparing[Title] AND measured[Title] AND methods[Title] AND should[Title] AND Smieszek[Author],PMID:24612900,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-FORECASTING-184,NS-FORECASTING-082,reproduction_number_control_studies,Transmission-control and policy studies using reproduction numbers,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,Data[Title] AND driven[Title] AND inference[Title] AND reproduction[Title] AND number[Title] AND COVID[Title] AND 19[Title] AND before[Title] AND after[Title] AND interventions[Title] AND 51[Title] AND European[Title] AND countries[Title],PMID:32677705,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-185,NS-FORECASTING-082,reproduction_number_control_studies,Transmission-control and policy studies using reproduction numbers,forecasting_dynamics,authoritative_candidate,pubmed,title_first_author,interventions[Title] AND reproduction[Title] AND inference[Title] AND countries[Title] AND Karnakov[Author],PMID:32677705,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-FORECASTING-188,NS-FORECASTING-084,transmission_dynamics_and_forecasting_models,Transmission-dynamics and forecasting models,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,Probability[Title] AND estimated[Title] AND risk[Title] AND SARS[Title] AND CoV[Title] AND 2[Title] AND transmission[Title] AND air[Title] AND travel[Title] AND system[Title],PMID:34182036,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-194,NS-FORECASTING-080,transmission_dynamics_forecasting_models,"Transmission dynamics, contact measurement, and epidemic forecasting models",forecasting_dynamics,authoritative_candidate,pubmed,method_author_year,(transmission dynamics[Title/Abstract] OR contact measurement[Title/Abstract] OR epidemic forecasting[Title/Abstract] OR social mixing[Title/Abstract]) AND Smieszek[Author] AND 2014[Date - Publication],PMID:24612900,task6-lineage-method-author-year-v1
SEARCH-20260722-LINEAGE-SIMULATION-36,NS-SIMULATION-002,agent_based_models,Agent-based and individual-based models,simulation_methods,infectious_application,pubmed,exact_title,Expanding[Title] AND access[Title] AND HAART[Title] AND cost[Title] AND effective[Title] AND approach[Title] AND treating[Title] AND preventing[Title] AND HIV[Title],PMID:20588171,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-37,NS-SIMULATION-003,applied_policy_intervention_simulation,Applied policy and intervention simulation studies,simulation_methods,authoritative_candidate,pubmed,exact_title,Designing[Title] AND isolation[Title] AND guidelines[Title] AND COVID[Title] AND 19[Title] AND patients[Title] AND utilizing[Title] AND rapid[Title] AND antigen[Title] AND tests[Title] AND simulation[Title] AND study[Title] AND using[Title] AND viral[Title] AND dynamics[Title] AND models[Title],PMID:35118478,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-40,NS-SIMULATION-006,benchmark_metric_and_threshold_development,Benchmark-metric and threshold-development studies,simulation_methods,infectious_application,pubmed,exact_title,Allocating[Title] AND scarce[Title] AND financial[Title] AND resources[Title] AND HIV[Title] AND treatment[Title] AND benchmarking[Title] AND prices[Title] AND antiretroviral[Title] AND medicines[Title] AND Latin[Title] AND America[Title],PMID:22367770,task6-lineage-active-clean-exact-v2
